|character|text|type|character_clean|gender|principal_character
0||"FARGO
a screenplay by
Ethan Coen
and
Joel Coen"|unknown|||
1||"The following text fades in over black:
This is a true story. The events depicted in this film took place
in Minnesota in 1987. At the request of the survivors, the names
have been changed. Out of respect for the dead, the rest has been
told exactly as it occured.
FLARE TO WHITE
FADE IN FROM WHITE
Slowly the white becomes a barely perceptible image:  white
particles wave over a white background.  A snowfall.
A car bursts through the curtain of snow.
The car is equipped with a hitch and is towing another car,
a brand-new light brown Cutlass Ciera with the pink sales
sticker showing in its rear window.
As the car roars past, leaving snow swirling in their dirft,
the title of the film fades in."|stage direction|||
2||"Green highway signs point the way to MOOREHEAD,
MINNESOTA/FARGO, NORTH DAKOTA.  The roads for the two cities
diverge.  A sign says WELCOME TO NORTH DAKOTA and another
just after says NOW ENTERING FARGO, ND, POP. 44,412.
The car pulls into a Rodeway Inn.
HOTEL LOBBY
A man in his early forties, balding and starting to paunch,
goes to the reception desk.  The clerk is an older woman."|stage direction|||
3|CLERK|And how are you today, sir?|speech|CLERK|F|
4|MAN|"Real good now.  I'm checking in
- Mr. Anderson."|speech|MAN|M|True
5||"The man prints ""Jerry Lundega"" onto a registration card,
then hastily crosses out the last name and starts to print
""Anderson.""
As she types into a computer:"|stage direction|||
6|CLERK|"Okay, Mr. Anderson, and you're
still planning on staying with
us just the night, then?"|speech|CLERK|F|
7|ANDERSON|You bet.|speech|ANDERSON|F|
8||"HOTEL ROOM
The man turns on the TV, which shows the local evening news."|stage direction|||
9|NEWS ANCHOR|"- whether they will go to summer
camp at all.  Katie Jensen has
more."|speech|NEWS ANCHOR|?|
10|KATIE|"It was supposed to be a project
funded by the city council;  it
was supposed to benefit those
Fargo-Moorehead children who
would otherwise not be able to
afford to attend a lakeshore
summer camp.  But nobody consulted
city controller Stu Jacobson..."|speech|KATIE|?|
11||"CHAIN RESTAURANT
Anderson sits alone at a table finishing dinner.  Muzak
plays.  A middle-aged waitress approaches holding a pot of
regular coffee in one hand and decaf in the other."|stage direction|||
12|WAITRESS|Can I warm that up for ya there?|speech|WAITRESS|?|
13|ANDERSON|You bet.|speech|ANDERSON|F|
14||"The man looks at his watch.
THROUGH A WINDSHIELD
We are pulling into the snowswept parking lot of a one-story
brick building.  Broken neon at the top of the building
identifies it as the Jolly Troll Tavern.  A troll, also in
neon, holds a champagne glass aloft.
INSIDE
The bar is downscale even for this town.  Country music
plays on the jukebox.
Two men are seated in a booth at the back.  One is short,
slight, youngish.  The other man is somewhat older, and
dour.  The table in front of them is littered with empty
long-neck beer bottles.  The ashtray is full.
Anderson approaches."|stage direction|||
15|ANDERSON|I'm, uh, Jerry Lundegaard -|speech|ANDERSON|F|
16|YOUNGER MAN|You're Jerry Lundegaard?|speech|YOUNGER MAN|?|True
17|JERRY|Yah, Shep Proudfoot said -|speech|JERRY|F|True
18|YOUNGER MAN|"Shep said you'd be here at 7:30.
What gives, man?"|speech|YOUNGER MAN|?|True
19|JERRY|Shep said 8:30.|speech|JERRY|F|True
20|YOUNGER MAN|"We been sitting here an hour.
I've peed three times already."|speech|YOUNGER MAN|?|True
21|JERRY|"I'm sure sorry.  I - Shep told
me 8:30.  It was a mix-up, I
guess."|speech|JERRY|F|True
22|YOUNGER MAN|Ya got the car?|speech|YOUNGER MAN|?|True
23|JERRY|"Yah, you bet.  It's in the lot
there.  Brand-new burnt umber
Ciera."|speech|JERRY|F|True
24|YOUNGER MAN|"Yeah, okay.  Well, siddown then.
I'm Carl Showalter and this is
my associate Gaear Grimsrud."|speech|YOUNGER MAN|?|True
25|JERRY|"Yah, how ya doin'.  So, uh, we
all set on this thing, then?"|speech|JERRY|F|True
26|YOUNGER MAN|"Sure, Jerry, we're all set.  Why
wouldn't we be?"|speech|YOUNGER MAN|?|True
27|JERRY|"Yah, no, I'm sure you are.  Shep
vouched for you and all.  I got
every confidence in you fellas."|speech|JERRY|F|True
28||They stare at him.  An awkward beat.|stage direction|||
29|JERRY|"...  So I guess that's it, then.
Here's the keys -"|speech|JERRY|F|True
30|CARL|No, that's not it, Jerry.|speech|CARL|M|True
31|JERRY|Huh?|speech|JERRY|F|True
32|CARL|"The new vehicle, plus forty
thousand dollars."|speech|CARL|M|True
33|JERRY|"Yah, but the deal was, the car
first, see, then the forty
thousand, like as if it was the
ransom.  I thought Shep told you -"|speech|JERRY|F|True
34|CARL|Shep didn't tell us much, Jerry.|speech|CARL|M|True
35|JERRY|Well, okay, it's -|speech|JERRY|F|True
36|CARL|"Except that you were gonna be
here at 7:30."|speech|CARL|M|True
37|JERRY|Yah, well, that was a mix-up, then.|speech|JERRY|F|True
38|CARL|Yeah, you already said that.|speech|CARL|M|True
39|JERRY|"Yah.  But it's not a whole pay-
in-advance deal.  I give you a
brand-new vehicle in advance and -"|speech|JERRY|F|True
40|CARL|I'm not gonna debate you, Jerry.|speech|CARL|M|True
41|JERRY|Okay.|speech|JERRY|F|True
42|CARL|"I'm not gonna sit here and debate.
I will say this though:  what Shep
told us didn't make a whole lot
of sense."|speech|CARL|M|True
43|JERRY|"Oh, no, it's real sound.  It's
all worked out."|speech|JERRY|F|True
44|CARL|You want your own wife kidnapped?|speech|CARL|M|True
45|JERRY|Yah.|speech|JERRY|F|True
46||Carl Stares.  Jerry looks blankly back.|stage direction|||
47|CARL|"...  You - my point is, you pay
the ransom - what eighty thousand
bucks? -  I mean, you give us
half the ransom, forty thousand,
you keep half.  It's like robbing
Peter to play Paul, it doesn't
make any -"|speech|CARL|M|True
48|JERRY|"Okay, it's - see, it's not me
payin' the ransom.  The thing is,
my wife, she's wealthy - her dad,
he's real well off.  Now, I'm in
a bit of trouble -"|speech|JERRY|F|True
49|CARL|"What kind of trouble are you in,
Jerry?"|speech|CARL|M|True
50|JERRY|"Well, that's, that's, I'm not go
inta, inta - see, I just need
money.  Now, her dad's real
wealthy -"|speech|JERRY|F|True
51|CARL|"So why don't you just ask him
for the money?"|speech|CARL|M|True
52||"Grimsrud, the dour man who has not yet spoken, now softly
puts in with a Swedish-accented voice:"|stage direction|||
53|GRIMSRUD|Or your fucking wife, you know.|speech|GRIMSRUD|M|True
54|CARL|Or your fucking wife, Jerry.|speech|CARL|M|True
55|JERRY|"Well, it's all just part of this -
they don't know I need it, see.
Okay, so there's that.  And even
if they did, I wouldn't get it.
So there's that on top, then.  See,
these're personal matters."|speech|JERRY|F|True
56|CARL|Personal matters.|speech|CARL|M|True
57|JERRY|"Yah.  Personal matters that
needn't, uh -"|speech|JERRY|F|True
58|CARL|"Okay, Jerry.  You're tasking us
to perform this mission, but you,
you won't, uh, you won't - aw,
fuck it, let's take a look at
that Ciera."|speech|CARL|M|True
59||"MINNEAPOLIS SUBURBAN HOUSE
Jerry enters through the kitchen door, in a parka and a red
plaid Elmer Fudd hat.  He stamps snow off his feet.  He is
carrying a bag of groceries which he deposits on the kitchen
counter."|stage direction|||
60|JERRY|Hon?  Got the growshries.|speech|JERRY|F|True
61|VOICE|Thank you, hon.  How's Fargo?|speech|VOICE|F|True
62|JERRY|Yah, real good.|speech|JERRY|F|True
63|VOICE|Dad's here.|speech|VOICE|F|True
64||"DEN
Jerry enters, pulling off his plaid cap."|stage direction|||
65|JERRY|How ya doin', Wade?|speech|JERRY|F|True
66||"Wade Gustafson is mid-sixtyish, vigorous, with a full head
of gray hair.  His eyes remain fixed on the TV."|stage direction|||
67|WADE|Yah, pretty good.|speech|WADE|M|True
68|JERRY|Whatcha watchin' there?|speech|JERRY|F|True
69|WADE|Norstars.|speech|WADE|M|True
70|JERRY|...  Who they playin'?|speech|JERRY|F|True
71|WADE|OOOoooh!|speech|WADE|M|True
72||"His reaction synchronizes with a reaction from the crowd.
KITCHEN
Jerry walks back in, taking off his coat.  His wife is
putting on an apron.  Jerry nods toward the living room."|stage direction|||
73|JERRY|Is he stayin' for supper, then?|speech|JERRY|F|True
74|WIFE|"Yah, I think so...  Dad, are you
stayin' for supper?"|speech|WIFE|F|True
75||(off)|location|||
76|WADE|Yah.|speech|WADE|M|True
77||"DINING ROOM
Jerry, his wife, Wade and Scotty, twelve years old, sit
eating."|stage direction|||
78|SCOTTY|May I be excused?|speech|SCOTTY|F|
79|JERRY|Sure, ya done there?|speech|JERRY|F|True
80|SCOTTY|Uh-huh.  Goin' out.|speech|SCOTTY|F|
81|WIFE|Where are you going?|speech|WIFE|F|True
82|SCOTTY|Just out.  Just McDonald's.|speech|SCOTTY|F|
83|JERRY|Back at 9:30.|speech|JERRY|F|True
84|SCOTTY|Okay.|speech|SCOTTY|F|
85|WADE|"He just ate.  And he didn't finish.
He's going to McDonald's instead
of finishing here?"|speech|WADE|M|True
86|WIFE|"He sees his friends there.  It's
okay."|speech|WIFE|F|True
87|WADE|"It's okay?  McDonald's?  What do
you think they do there?  They
don't drink milkshakes, I assure
you!"|speech|WADE|M|True
88|WIFE|It's okay, Dad.|speech|WIFE|F|True
89|JERRY|"Wade, have ya had a chance to
think about, uh, that deal I was
talkin' about, those forty acres
there on Wayzata?"|speech|JERRY|F|True
90|WADE|You told me about it.|speech|WADE|M|True
91|JERRY|"Yah, you said you'd have a think
about it.  I understand it's a
lot of money -"|speech|JERRY|F|True
92|WADE|"A heck of a lot.  What'd you
say you were gonna put there?"|speech|WADE|M|True
93|JERRY|A lot.  It's a limited -|speech|JERRY|F|True
94|WADE|I know it's a lot.|speech|WADE|M|True
95|JERRY|I mean a parking lot.|speech|JERRY|F|True
96|WADE|"Yah, well, seven hundred and
fifty thousand dollars is a lot
- ha ha ha!"|speech|WADE|M|True
97|JERRY|Yah, well, it's a chunk, but -|speech|JERRY|F|True
98|WADE|"I thought you were gonna show
it to Stan Grossman.  He passes
on this stuff before it gets
kicked up to me."|speech|WADE|M|True
99|JERRY|"Well, you know Stan'll say no
dice.  That's why you pay him.
I'm asking you here, Wade.  This
could work out real good for me
and Jean and Scotty -"|speech|JERRY|F|True
100|WADE|"Jean and Scotty never have to
worry."|speech|WADE|M|True
101||"WHITE
A black like curls through the white.  Twisting perspective
shows that it is an aerial shot of a two-lane highway,
bordered by snowfields.  The highway carries one moving car."|stage direction|||
102||INT. CAR|location|||
103||"Carl Showalter is driving.  Gaear Grimsrud stares blankly
out.
After a long beat:"|stage direction|||
104|GRIMSRUD|Where is Pancakes Hause?|speech|GRIMSRUD|M|True
105|CARL|What?|speech|CARL|M|True
106|GRIMSRUD|We stop at Pancakes Hause.|speech|GRIMSRUD|M|True
107|CARL|"What're you, nuts?  We had
pancakes for breakfast.  I gotta
go somewhere I can get a shot
and a beer - and a steak maybe.
Not more fuckin' pancakes.  Come
on."|speech|CARL|M|True
108||Grimsrud gives him a sour look.|stage direction|||
109|CARL|"...  Come on, man.  Okay, here's
an idea.  We'll stop outside of
Brainerd.  I know a place there
we can get laid.  Wuddya think?"|speech|CARL|M|True
110|GRIMSRUD|I'm fuckin' hungry now, you know.|speech|GRIMSRUD|M|True
111|CARL|"Yeah, yeah, Jesus - I'm sayin',
we'll stop for pancakes, then
we'll get laid.  Wuddya think?"|speech|CARL|M|True
112||"GUSTAFSON OLDS GARAGE
Jerry is sitting in his glassed-in salesman's cubicle just
off the showroom floor.  On the other side of his desk sit
an irate customer and his wife."|stage direction|||
113|CUSTOMER|"We sat here right in this room and
went over this and over this!"|speech|CUSTOMER|F|True
114|JERRY|Yah, but that TruCoat -|speech|JERRY|F|True
115|CUSTOMER|"I sat right here and said I didn't
want no TruCoat!"|speech|CUSTOMER|F|True
