|character|text|type|character_clean|gender
0||"You've Got Mail
by Nora Ephron & Delia Ephron
Based on:
The Shop Around The corner
by Nikolaus Laszlo
2nd Final White revised
February 2, 1998"|unknown||
1||"FADE IN ON:
CYBERSPACE
We have a sense of cyberspace-travel as we hurtle through a
sky that's just beginning to get light.  There are a few
stars but they fade and the sky turns a milky blue and a big
computer sun starts to rise.
We continue hurtling through space and see that we're heading
over a computer version of the New York City skyline.  We
move over Central Park.  It's fall and the leaves are
glorious reds and yellows.
We reach the West Side of Manhattan and move swiftly down
Broadway with its stores and gyms and movies theatres and"|stage direction||
2|unknown|turn onto a street in the West 80s.|speech|unknown|?
3||"Hold in front of a New York brownstone.
At the bottom of the screen a small rectangle appears and the
words:
ADDING ART
As the rectangle starts to fill with color, we see a percentage
increase from 0% to 100%.  When it hits 100% the image pops and
we are in real life."|stage direction||
4||EXT. NEW YORK BROWNSTONE - DAY|location||
5||"Early morning in New York. A couple of runners pass on their
way to Riverside Drive Park.
We go through the brownstone window into:"|stage direction||
6||INT. KATHLEEN KELLY'S APARTMENT - DAY|location||
7||"KATHLEEN KELLY is asleep.  Kathleen, 30, is as pretty and
fresh as a spring day.  Her bedroom cozy, has a queen-sized
bed and a desk with a computer on it.  Bookshelves line every
inch of wall space and overflow with books.  Framed on the
children's classic.  Madeleine.
As Kathleen wakes up, her boyfriend FRANK NAVASKY walks into
the room.  He wears blue jeans and a workshirt.  He's carrying
the New York Times."|stage direction||
8||KATHLEEN|location||
9|unknown|Good morning.|speech|unknown|?
10||FRANK|location||
11||(as he reads)|unknown||
12|unknown|"Listen to this -- the entire work force
of the state of Virginia had to have
solitaire removed from their computers --"|speech|unknown|?
13||"Kathleen gets out of bed and goes to brush her teeth in the
bathroom, and we stay with Frank."|stage direction||
14||FRANK|location||
15||(continuing)|unknown||
16|unknown|"-- because they hadn't done any work in
six weeks."|speech|unknown|?
17||Kathleen comes out of the bathroom in her robe.|stage direction||
18||KATHLEEN|location||
19|unknown|Aren't you late?|speech|unknown|?
20||FRANK|location||
21||(continuing)|unknown||
22|unknown|"You know what this is, you know what
we're seeing here?  We're seeing the end
of Western civilization as we know it."|speech|unknown|?
23||KATHLEEN|location||
24|unknown|This is so sad.|speech|unknown|?
25||She tosses him his jacket.|stage direction||
26||FRANK|location||
27||(points at her computer)|unknown||
28|unknown|"You think that machine is your friend,
but it's not."|speech|unknown|?
29||(checks his watch)|unknown||
30|unknown|I'm late.|speech|unknown|?
31||INT. LIVING ROOM - KATHLEEN'S APARTMENT - CONTINUOUS|location||
32||"As Frank walks to the apartment door.  We see a charming room
with a couch, fireplace, books, and a dining table with a
typewriter with a cover on it."|stage direction||
33||KATHLEEN (O.C.)|location||
34|unknown|I'll see you tonight.|speech|unknown|?
35||FRANK|location||
36|unknown|Sushi.|speech|unknown|?
37||KATHLEEN (O.C.)|location||
38|unknown|Great.  Bye.|speech|unknown|?
39||"Frank goes out the door.  It closes.
Kathleen tiptoes into the hall and looks through the fish-eye
peephole watching as he goes down the stairs, disappearing
from sight.  She walks into:"|stage direction||
40||INT. KATHLEEN'S BEDROOM - DAY|location||
41||"And looks out the front window as Frank walks out onto the
street and turns toward Broadway.
He's gone.  Good.
She sits down at her computer.  An expression of anticipation
and guilty pleasure as she clicks the mouse."|stage direction||
42||INT. COMPUTER SCREEN - DAY|location||
43||"As we see the logo for America On Line come up and Kathleen's
code name: Shopgirl.  She logs on and the computer makes all
its little modem noises as the computer dials the access
number and connects and we hear the machine:"|stage direction||
44||COMPUTER|location||
45|unknown|Welcome.|speech|unknown|?
46||"And we see Kathleen, listening for the words she's waiting to
hear:"|stage direction||
47||COMPUTER (cont'd)|location||
48|unknown|You've got mail.|speech|unknown|?
49||And Kathleen smiles as her mail page comes up:|stage direction||
50||INT. COMPUTER SCREEN - DAY|location||
51||"We see a list of letters:
Big Cash Op: You can make $$$ in your spare time.  OIL MKT: You
can turn $20 into $20,000 THIS REALLY WORKS U CAN DO IT:
Maximize your selling ability nowwwww!!!  NY152 Brinkley
Kathleen hits the ""delete"" key and the first three letters --
all of them junk-mail -- are deleted and drop offscreen.
Then she selects the ""Read Mail"" key for ""NY 152 Brinkley"".
And the letter comes up:"|stage direction||
52||To: Shopgirl|unknown||
53|unknown|From: NY152|speech|unknown|?
54||Re: Brinkley|unknown||
55||Kathleen starts to read the letter aloud:|stage direction||
56||KATHLEEN|location||
57|unknown|"Brinkley is my dog.  He loves the streets
of New York as much as I do --"|speech|unknown|?
58||"And now we hear Kathleen's voice replaced by the voice of
NY 152, a man named JOE FOX --"|stage direction||
59||JOE (V.O.)|location||
60|unknown|"-- although he likes to eat bits of pizza
and bagel off the sidewalk, and I prefer
to buy them.  Brinkley is a great catcher
and was offered a tryout on the Mets farm
team --"|speech|unknown|?
61||(continued)|unknown||
62||INT. JOE'S APARTMENT - DAY|location||
63||"A dog is sitting on a large green pillow on the floor. This
is BRINKLEY.  The pillow has ""Brinkley"" embroidered on it.
Brinkley's master, JOE FOX, a great-looking guy, full of
charm and irony, comes into the kitchen and pours himself
some orange juice.  He's half-dressed."|stage direction||
64||JOE (cont'd)|location||
65|unknown|"-- but he chose to stay with me so that
he could spend 18 hours a day sleeping on
a large green pillow the size of an inner
tube.  Don't you love New York in the
fall?  It makes me want to buy school
supplies.  I would send you a bouquet of
newly-sharpened pencils if I knew your
name and address.  On the other hand,
this not knowing has its charms."|speech|unknown|?
66||VOICE|location||
67|unknown|Darling --|speech|unknown|?
68||JOE|location||
69|unknown|Mmmmmhmmm --|speech|unknown|?
70||"Joe's girlfriend PATRICIA EDEN, in Armani head to toe, comes
into the kitchen and turns on the $2000 espresso machine,
which starts grinding beans.  She's carrying the morning
papers."|stage direction||
71||PATRICIA|location||
72|unknown|I'm late.|speech|unknown|?
73||(indicating the newspaper)|unknown||
74|unknown|"Random House fired Dick Atkins.  Good
riddance.  Murray Chilton died.  Which
makes one less person I'm not speaking
to --"|speech|unknown|?
75||(she drains a cup of espresso|unknown||
76||"as a second starts to come out
of the machine)"|location||
77|unknown|"Vince got a great review.  He'll be
insufferable.  Tonight,  PEN dinner --"|speech|unknown|?
78||JOE|location||
79|unknown|Am I going?|speech|unknown|?
80||PATRICIA|location||
81|unknown|You promised.|speech|unknown|?
82||JOE|location||
83|unknown|"Can't I just give them money?  That's the
cause?  Free Albanian writers?  I'm for
that."|speech|unknown|?
84||Patricia drains another cup of espresso, looks at him.|stage direction||
85|JOE|All right, I'll go.  You're late.|speech|JOE|F
86|PATRICIA|I know I know I know.|speech|PATRICIA|F
87||"She tears out of the kitchen and the door slams behind her.
Hold on Joe, listening as he hears the elevator door open and
close on the landing outside.
IT. JOE'S DEN - DAY
As he comes in and sits down at his laptop computer and logs
on."|stage direction||
88|JOE & THE COMPUTER (TOGETHER)|Welcome... You've got mail.|speech|JOE & THE COMPUTER|?
89||And as he starts to read his letter, we hear:|stage direction||
90|KATHLEEN (V.O.)|"I like to start my notes to you as if
we're already in the middle of a
conversation.  I pretend that we're
the oldest and dearest friends --
as opposed to what we actually are,
people who don't know each other's names
and met in a Chat Room where we both
claimed we'd never been before."|speech|KATHLEEN|F
91||INT. JOE'S ELEVATOR - DAY|location||
