|character|text|type|character_clean|gender|principal_character
0||"Written by
Nicholas Stoller
Based On the Book
""The Yes Man"" by Danny Wallace
First Draft
February 2, 2007"|unknown|||
1||EXT. RUDY'S - NIGHT|location|||
2||"It's New Year's Eve at Rudy's, a hole-in-the-wall dive.
People stream into the bar to celebrate. Outside, CARL
KENDALL (30s) and his soon-to-be ex-girlfriend KATH are
having a quiet intense discussion."|stage direction|||
3|KATH|"You don't do anything more. You
used to be fun. Now you hardly
ever even leave your apartment."|speech|KATH|M|True
4|CARL|I'm here, aren't I?|speech|CARL|M|True
5|KATH|"That's because it's New Year's Eve.
You have to be here. Besides, it's
not only social stuff. You used to
have dreams. You wanted to go to
business school, you wanted to work
for the World Bank."|speech|KATH|M|True
6|CARL|"So I discovered b-school's not for
me. People grow."|speech|CARL|M|True
7|KATH|"Growing is ""X is not for me so I'll
do Y."" You went X is not for me
and so I guess I'll sit on the
couch for the rest of my life."|speech|KATH|M|True
8||(ACQUIESCING)|location|||
9|CARL|"Well, look, this sucks, but I
understand where you're coming
from."|speech|CARL|M|True
10|KATH|"This is the problem. You don't
even care that I'm breaking up with
you."|speech|KATH|M|True
11|CARL|"Of course I care.   But I also
understand."|speech|CARL|M|True
12|KATH|"You shouldn't just understand. You
should be mad. Or upset. Or sad.
Or something."|speech|KATH|M|True
13||2.|unknown|||
14|CARL|"We're at different places in our
lives. I get it."|speech|CARL|M|True
15|KATH|"Your girlfriend of two years breaks
up with you right before New Year's
Eve and all you can say is ""I get
it?"" It is completely within your
right to call me a bitch."|speech|KATH|M|True
16|CARL|That would be inappropriate.|speech|CARL|M|True
17||(tearing up)|location|||
18|KATH|"I can't believe I've been dating
someone so emotionless."|speech|KATH|M|True
19||CARL|unknown|||
20|KATH|C'mere.   It'll be OK.|speech|KATH|M|True
21||Carl hugs her.|stage direction|||
22||INT. RUDY'S - MOMENTS LATER|location|||
23||"Rudy's is a dive bar. Dartboard, pool table, scuffed wooden
floors, Miller Lite sign, etc. The patrons are all FACING
THE GIANT TELEVISION. The New Year's Ball is DROPPING.
Among the patrons is our hero Carl, his best friend PETER,
Peter's girlfriend LUCY, their party friend ROONEY and his ex-
girlfriend, Kath who's still a little red-eyed."|stage direction|||
24|PATRONS|Three, two, one... happy New Year!|speech|PATRONS|F|
25||Everyone BLOWS NOISEMAKERS and POPS CHAMPAGNE.|stage direction|||
26||(SINGING)|location|||
27|PATRONS (cont'd)|"Should auld acquaintance be forgot
and never brought to mind? Should
auld acquaintance be forgot and
days of auld lang syne?"|speech|PATRONS|F|
28|CARL|"Well, that was fantastic.   Good
night, guys."|speech|CARL|M|True
29|PETER|You're going, already?|speech|PETER|M|True
30||3.|unknown|||
31|KATH|"We haven't even finished the song
yet."|speech|KATH|M|True
32|CARL|"I saw the ball drop and hugged all
of you. Aliens didn't invade. Our
computers are still working. What
else could possibly happen?"|speech|CARL|M|True
33|LUCY|Rooney might throw up.|speech|LUCY|M|True
34||ROONEY|unknown|||
35|LUCY|It's true.     I'm very close.|speech|LUCY|M|True
36|CARL|"I see that happen like every night.
Good night and Happy New Year."|speech|CARL|M|True
37||Carl leaves.   His friends look concerned.|stage direction|||
38|LUCY|How did he take the break-up?|speech|LUCY|M|True
39||(CRYING)|location|||
40|KATH|"Like a robot. Two years, and
nothing."|speech|KATH|M|True
41|LUCY|I'm so sorry.|speech|LUCY|M|True
42||INT. CARL'S APARTMENT - NIGHT|location|||
43||"Carl goes into his apartment. He lies down in his bed and
closes his eyes. CLOSE ON THE ALARM. His alarm goes off.
Carl HITS IT off. It's now DAYTIME."|stage direction|||
44||INT. CARL'S APARTMENT - DAY|location|||
45||Carl gets dressed.   He puts on a nametag for Southwest Bank.|stage direction|||
46||EXT. CARL'S APARTMENT|location|||
47||"Carl walks down the street, fast. He passes a CUTE GIRL
who's name we'll learn is RENEE passing out flyers for a band
called ""The Flying Buttresses."""|stage direction|||
48||4.|unknown|||
49|RENEE|Wanna rock out tonight?|speech|RENEE|F|True
50|CARL|I don't rock out.|speech|CARL|M|True
51||He walks into Dunkin Donuts.|stage direction|||
52||INT. DUNKIN DONUTS|location|||
53||The Dunkin Donuts Cashier hands Carl his coffee.|stage direction|||
54|DUNKIN DONUTS CASHIER|"Would you like an Italian-inspired
coffee flavoring?"|speech|DUNKIN DONUTS CASHIER|?|True
55||CARL|unknown|||
56|DUNKIN DONUTS CASHIER|No thanks.|speech|DUNKIN DONUTS CASHIER|?|True
57|DUNKIN DONUTS CASHIER|"How about the double doughnut
special?"|speech|DUNKIN DONUTS CASHIER|?|True
58||CARL|unknown|||
59|DUNKIN DONUTS CASHIER|No.|speech|DUNKIN DONUTS CASHIER|?|True
60||INT. SOUTHWEST BANK - LATER|location|||
61||Carl sits at his cubicle, flips on his email.|stage direction|||
62||(reading the email)|location|||
63|CARL|"Dear Trusted Foreigner, Allow me to
introduce myself. I am the deposed
King of Nigeria and I wish to
propose a confidential transaction."|speech|CARL|M|True
64||(to the computer)|location|||
65|CARL|Allow me to delete you, my liege.|speech|CARL|M|True
66||NORMAN, his needy boss, comes up to him.|stage direction|||
67|NORMAN|My teller reporting for duty.|speech|NORMAN|M|True
68|CARL|I'm not a soldier.|speech|CARL|M|True
69||NORMAN|unknown|||
70|CARL|"You're a soldier on the front line
of finance."|speech|CARL|M|True
71||(THEN)|location|||
72||"(MORE)
5."|unknown|||
73|NORMAN (cont'd)|"So, Carl, I'm having a party this
Friday. It's a funny hat party.
May I entreat you to come?"|speech|NORMAN|M|True
74||Carl looks at his calendar.   It's totally empty.|stage direction|||
75||(clearly lying)|location|||
76|CARL|I'm out of town.|speech|CARL|M|True
77||INT. SOUTHWEST BANK - LOBBY|location|||
78||"Carl stands in the middle of the floor staring into the
middle distance. A CUSTOMER approaches him."|stage direction|||
79||BANK CUSTOMER|unknown|||
80|CARL|"Hey, I need to speak to a loan
specialist and there's no one on
the floor."|speech|CARL|M|True
81||CARL|unknown|||
82|CARL|"Sorry. Today I'm officially a
greeter."|speech|CARL|M|True
83||Beat.|stage direction|||
84|BANK CUSTOMER|But there's no one around.|speech|BANK CUSTOMER|M|True
85|CARL|"Someone might come. And if I'm not
here, they won't be greeted."|speech|CARL|M|True
86|BANK CUSTOMER|You're really not going to help me?|speech|BANK CUSTOMER|M|True
87|CARL|"Until I'm relieved as a greeter, my
hands are tied."|speech|CARL|M|True
88||"The Bank Customer sits down in the sectioned off waiting area
as Carl stands in the middle of the floor. It is very
awkward. No one comes in. Carl slowly moves so a column
blocks the customer's view of him.
Now that Carl's behind the column, he has a clear view of the
entrance of the bank. Through the floor to ceiling windows,
he sees the handsome NEW PRESIDENT OF SOUTHWEST BANK, CHRIS
PARKER, tear up in a Mercedes. He steps out of the Mercedes
with a hot girl on his arm. He and the girl walk into the
bank. Carl stares at them, jealously."|stage direction|||
89||6.|unknown|||
90|CHRIS PARKER|"Hey, there. I'm Chris Parker. The
new president of Southwest Bank.
Just wanted to come by and
personally introduce myself to
every branch manager."|speech|CHRIS PARKER|?|True
91|NORMAN|That would be me.   Norman Calhoun.|speech|NORMAN|M|True
92||Chris turns to Carl.|stage direction|||
93|CARL|I'm Carl Kendall.   Just a teller.|speech|CARL|M|True
94|CHRIS PARKER|"I was ""just a teller."" And now I'm
""just president of the largest bank
in the Southwest."""|speech|CHRIS PARKER|?|True
95||(to Norman)|location|||
96|CHRIS PARKER|"You need anything, you let
corporate know. You hear?"|speech|CHRIS PARKER|?|True
97|NORMAN|Definitely.|speech|NORMAN|M|True
98||"Chris Parker and his HOT SECRETARY leaves.     Carl watches
them, clearly jealous."|stage direction|||
99|NORMAN (cont'd)|"Nice work if you can get it.   Am I
right?"|speech|NORMAN|M|True
100||(clearly jealous)|location|||
101|CARL|"Yeah, if you're into fake breasts
and German engineering."|speech|CARL|M|True
102|NORMAN|Check and check.|speech|NORMAN|M|True
103||The Bank Customer comes around.|stage direction|||
104|BANK CUSTOMER|Can you help me now?|speech|BANK CUSTOMER|M|True
105|CARL|No, but this gentleman can.|speech|CARL|M|True
106||Carl indicates Norman.   Norman goes to help the customer.|stage direction|||
107||7.|unknown|||
108||INT. SOUTHWEST BANK|location|||
109||"Carl stares up at the clock.   The clock finally CLICKS TO
5:00PM."|stage direction|||
110|NORMAN|Think about my party, Carl!|speech|NORMAN|M|True
111||CARL|unknown|||
112|NORMAN|Will do!|speech|NORMAN|M|True
113||INT. CARL'S KITCHEN|location|||
114||Carl microwaves a Lean Cuisine.|stage direction|||
115||INT. CARL'S APARTMENT|location|||
