|character|text|type
0||"INDIANA JONES AND THE TEMPLE OF DOOM
STORY BY:
GEORGE LUCAS
SCREENPLAY BY:
WILLARD HUYCK
AND
GLORIA KATZ
TM* & (c) Lucasfilm Ltd., 1984"|unknown
1||FADE IN:|stage direction
2||"1.     INT.  ""THE DRAGON"" NIGHTCLUB - NIGHT                            1."|location
3||"A Chinese GONG SOUNDS and the glittering doors of an art Deco pa-
poda slide open to reveal a mammoth silver stairway down which
rows of beautiful women start descending   (BEGIN MAIN TITLES)
The lovely ladies are a mix of races and they sing a strange,
haunting melody -- one might think them a heavenly choir, if it
weren't for their sexy, clinging lame gowns."|stage direction
4||2.     INT.  CLUB ENTRANCE                                             2.|location
5||"From the ethereal beauties, we cut to a street urchin's dirty
face: SHORT ROUND is a ten-year-old Chinese kis wearing a beat-
up American baseball cap.
Sneaking into the club, Short Round weaves past the fancy gowns
and silk suits, heading toward the music in the main ballroom."|stage direction
6||3.     INT.  THE BALLROOM                                              3.|location
7||"Short Round enters and stares across the smoky nightclub.  On the
stage, he sees a giant paper-mache dragon laying curled around
the pagoda.
Now, the dragon's eyes light up, its nostrils exhale smoke and
its enormous jaws open.  Out of the dragon's mouth walks the star
of the stage show:
WILLIE SCOTT, a dreamy beauty singing a sultry solo white the or-
chestra wails the accompaniment.
But Short Round's not here to ogle crooning dames.  He surveys
the rich Chinese, American and European revelers.  Jewels flash
and champagne flows.  Short Round finally spots a table of
somber-looking Chinese men in suits.
Short Round chews gum and stares at the men.  Then he turns to
go.  WU HAN, a waiter with a scar across his cheek, watches Short
Round leave."|stage direction
8||4.     INT.  CLUB ENTRANCE                                            4.|location
9||"As Short Round hurries toward the exit, he bumps into a man in a
tuxedo entering the club.  Short Round looks up at the man, but
we don't see his face.
Then Short Round is grabbed by the scruff of his neck and a door-
man hustles him out the door, Short Round yelling insults all the
way.
A maitre d' apologizes to the man in the tuxedo and two hat-check
girls smile at him familiarly as he continues into the ballroom.
We notice something incongruous:  the man in the tuxedo is wear-
ing work boots caked with mud."|stage direction
10||5.     INT.  THE BALLROOM                                             5.|location
11||"The man in the tuxedo stops to watch Willie Scott singing sexily
on the stage.  Then he looks around and sees the table of somber
Chinese men that Short Round spotted earlier.
As the man in the tuxedo walks toward the table, he removes a
cigarette from a silver case.  He arrives at the table just as
the chorus and orchestra reach a crescendo --
And on the stage, a glistening, muscular slave swings a huge ham-
mer toward an enormous brass gong --
The man in the tuxedo leans to receive a light from a cigarette-
girl and, as the GONG BOOMS, the match flares to reveal his face
for the first time:
It's INDIANA JONES.  Elegant in a tuxedo -- dressed to kill.  The
TITLES END and over this a legend appears on the screen:"|stage direction
12||SHANGHAI - 1935|unknown
13||"At the table, the four Chinese man in suits stare coldly at Indi-
ana."|stage direction
14|LAO|Dr. Jones.|speech
15|INDIANA|Lao She.|speech
16|LAO|Nee chin lie how ma?|speech
17||Lao's men laugh and assume that Indy doesn't understand his joke.|stage direction
18|INDIANA|"Wah hung how, nee nah?  Wah hwey
hung jing chee jah loo nee kao
soo wah shu shu."|speech
19||LAO SHE looks angry and his men's smiles fade.|stage direction
20|LAO|"You never told me you spoke my
language, Dr. Jones."|speech
21|INDIANA|I don't like to show off.|speech
22||"Indiana takes a seat across the table from Shanghai's notorious
crime-lord.  Lao is fifty, wealthy enough to now display some
fat, but still muscular from his fight to the top of the garbage
heap."|stage direction
23|LAO|"For this special occasion, I
ordered champagne and caviar."|speech
24||"Indiana looks at the pile of caviar on the plate in front of him
-- and stubs his cigarette out in it.  The cigarette sizzles and
Lao's smiles dies with it.
There's applause as Wille Scott finishes her song.  At the
table, Lao stares at Indiana with a strange intensity."|stage direction
25|LAO|"So, it is true, Dr. Jones?  you
found Nurhachi?"|speech
26|INDIANA|"Sure, I found him.  Then last
night I had a little trouble.
Somebody tried to slit my throat."|speech
27||"Indiana looks across the table at Lao's son, CHEN, who resembles
a bulldog and snarls like one now."|stage direction
28|INDIANA (Cont'd)|"It was dark, but I think one of
your sons tried to get Nurhachi
without paying for him."|speech
29||"Indy stares pointedly at Chen's recently bandaged hand.  Chen
mutters and stands angrily -- Lao barks a command in Chinese and
Chen sits down again."|stage direction
30|LAO|You have insulted my son.|speech
31|INDIANA|"Next time I'll cut off more than
his finger."|speech
32|LAO|Dr. Jones -- I want Nurhachi.|speech
33||"Lao pulls a wad of cash out of his pocket and puts it on the
table.  Indiana glances at it."|stage direction
34|INDIANA|"As I recall the deal was consid-
erably more."|speech
35||"Now a pretty hand slips onto Lao's shoulder and he looks up to
see Willie Scott.  Lao kisses her hand.  Willie is unaware of the
explosive mood at the table and she smiles flirtaciously at Indi-
ana."|stage direction
36|"WILLIE
(to Lao)"|"Aren't you going to introduce
us?"|speech
37|LAO|This is Willie Scott.|speech
38||(watching Indy)|unknown
39|LAO|"And this is Indiana Jones, the
famous archaeologist."|speech
40||"Willie sits down between Lao and Indy.  She takes out a small
mirror to check her make-up."|stage direction
41|LAO (Cont'd)|"Dr. Jones found Nurhachi for me
and is about to deliver him --
now."|speech
42||"Lao nods across the table and Indy sees KAO KAN, Lao's second
son, open his coat and remove a silver-plated pistol.  Indiana
looks worried.  Willie doesn't notice as she fixes her make-up
and coyly teases Indiana."|stage direction
