|character|text|type
0||Larry and Andy Wachowski|unknown
1||"FADE IN ON:
COMPUTER SCREEN
So close it has no boundaries.
A blinking cursor pulses in the electric darkness like a
heart coursing with phosphorous light, burning beneath
the derma of black-neon glass.
A PHONE begins to RING, we hear it as though we were
making the call.  The cursor continues to throb,
relentlessly patient, until --"|stage direction
2|MAN (V.O.)|Hello?|speech
3||"Data now slashes across the screen, information flashing
faster than we read."|stage direction
4|SCREEN|"Call trans opt:  received.
2-19-96  13:24:18  REC:Log>"|speech
5|WOMAN (V.O.)|I'm inside.  Anything to report?|speech
6||"We listen to the phone conversation as though we were on
a third line.  The man's name is CYPHER.  The woman,
TRINITY."|stage direction
7|CYPHER (V.O.)|"Let's see.  Target left work at
5:01 PM."|speech
8|SCREEN|Trace program:  running.|speech
9||"The entire screen fills with racing columns of numbers.
Shimmering like green-electric rivets, they rush at a 10-
digit phone number in the top corner."|stage direction
10|CYPHER (V.O.)|"He caught the northbound Howard
line. Got off at Sheridan.
Stopped at 7-11.  Purchased six-
pack of beer and a box of Captain
Crunch.  Returned home."|speech
11||"The area code is identified.  The first three numbers
suddenly fixed, leaving only seven flowing columns.
We begin MOVING TOWARD the screen, CLOSING IN as each
digit is matched, one by one, snapping into place like
the wheels of a slot machine."|stage direction
12|TRINITY (V.O.)|"All right, you're relieved.  Use
the usual exit."|speech
13|CYPHER (V.O.)|"Do you know when we're going to
make contact?"|speech
14|TRINITY|Soon.|speech
15||Only two thin digits left.|stage direction
16|CYPHER (V.O.)|"Just between you and me, you don't
believe it, do you?  You don't
believe this guy is the one?"|speech
17|TRINITY (V.O.)|I think Morpheus believes he is.|speech
18|CYPHER (V.O.)|I know.  But what about you?|speech
19|TRINITY (V.O.)|"I think Morpheus knows things that
I don't."|speech
20|CYPHER (V.O.)|Yeah, but if he's wrong --|speech
21||The final number pops into place --|stage direction
22|TRINITY (V.O.)|Did you hear that?|speech
23|CYPHER (V.O.)|Hear what?|speech
24|SCREEN|"Trace complete.  Call origin:
#312-555-0690"|speech
25|TRINITY (V.O.)|Are you sure this line is clean?|speech
26|CYPHER (V.O.)|Yeah, course I'm sure.|speech
27||"We MOVE STILL CLOSER, the ELECTRIC HUM of the green
numbers GROWING INTO an OMINOUS ROAR."|stage direction
28|TRINITY (V.O.)|I better go.|speech
