|character|text|type
0||"JURASSIC PARK
First Draft
by
MICHAEL CRICHTON
Re-write by
MARIA SCOTCH MARMO
3/14/92"|unknown
1||"EXTREME CLOSEUP of glowing honey-colored stones.  Their shapes ABSTRACT
as THE CAMERA EXAMINES air bubbles and crystalline patterns.
MOVING UP AND OVER this amber abstraction, the CAMERA FINDS unusual
shapes and imperfections caught in the glassy stone:  flecks of dirt,
hairs, cracks.  STILL MOVING.  STARBURSTS OF LIGHT ricochet off the
different surfaces of the stones.
CAMERA TURNS along a creamy stretch of amber.  IT TURNS IN DEEPER,
abstracting the picture further only to find A TINY BLUR that suddenly
RACKS INTO FOCUS - a bug, a mosquito lodged within an amber tomb.  It is
folded on its back.
SLOW MOTION"|stage direction
2||as the tip of a fine-pointed drill bores into the amber|location
3||"toward the trapped bug.  Orange flecks fly.  The mosquito trembles.  The
drill continues, stopping just before it touches the tiny body.
A SHINY PAIR of thin needle-nose pliers reach in the borehole and
extricate the mosquito remains.  These are dropped on a brightly lit
glass slide.  A conveyor belt starts, and the slide moves along.
arriving under a long-lensed microscope.
IN MICROSCOPIC PERSPECTIVE, a thin needle pierces the bug and delicately
removes a fragment of tissue.
PINCERS snare the fragment, dropping it into a narrow tube.  The tube
SPINS, faster and faster until it is a BLUR on the screen.
THE SCREEN FLOODS with an INFRA-RED LIGHT.  Gray, oval shapes rock in a
neutral mist."|stage direction
4||WASH OUT TO:|unknown
5||"HOT SUN overhead in a BIG SKY -
EXT  BADLANDS - AFTERNOON
Lodged in the cracked earth are the partially-exposed fossilized remains
of A VELOCIRAPTER, a carnivorous dinosaur.  WIDEN OUT to a SWEEPI
NG
PANORAMA of a dinosaur dig, a major excavation filled with workers
shoveling earth and stone, making measurements, taking photographs,
scribbling notes, and conferring with each other.
The center of all this activity is one man.  In a roped-off area that
circumscribes the exposed bones of the raptor, is DR. ALAN GRANT, head
paleontologist.  Good-looking, late 30's, with a think beard.
Grant lies on his belly, completely absorbed in a small piece of bone.
A GROUP OF TWELVE STUDENTS, notebooks in hand, await his next sentence.
CLOSE ON - the tiny bone.  Grant's nose touches it.
Grant brushes the bone with a toothbrush.  Then he decides on a quicker
way to clean it.  He licks it.  Excited by his discovery, he gets to his
feet and addresses his students, who listen raptly."|stage direction
6|GRANT|"Right calcaneus of an adult female
raptor.  Mild stress fractures.  What's
this tell me?"|speech
7||Students look at each other.  A tentative hand.  Grant continues.|stage direction
8||GRANT|unknown
9|GRANT|"It tells me that this bone connects to
the navicula which we already found
articulating to the cuboid."|speech
10||OFFSCREEN, a woman SHOUTS to him.|stage direction
11|ELLIE (off)|Dr. Grant!  Dr. Grant!|speech
12||"Grant looks up.
DR. ELLIE SATTLER, late 20's, sharp-eyed, tough if she wants to be, runs
like a gazelle across the arid land.  Exuberant, she leaves a trail of
dust behind her.
She zips by A STUDENT guarding the cordoned area.  He tries to stop her."|stage direction
13|STUDENT|Dr. Sattler!  Dr. Grant is thinking!|speech
14||Dr. Grant waves her over enthusiastically with his bone and continues.|stage direction
15|GRANT|"So, what can we stay for sure?  Stress
fractures in the heel ..."|speech
16||Uncertain students.  Ellie arrives and immediately gets into it.|stage direction
17|ELLIE|She jumps.|speech
18||"Grant turns around to her and smiles.  She's got it.  Other students to
- they knew is all along."|stage direction
19||GRANT|unknown
20|ELLIE|"Right as rain, Ellie.  Now, why did she
jump?"|speech
21||No answer.  Ellie gives it a try.|stage direction
22|ELLIE|"A defensive posture against a vicious,
blood-thirsty T-Rex?"|speech
23||(nodding)|unknown
24|GRANT|"Perhaps.  Or maybe to select the smaller,
more tender leaves in the higher branches
with which to suckle her young?"|speech
25||Ellie jumps up.|stage direction
26|ELLIE|I bet is was a mating ritual.|speech
27||Students laugh.  One student eyes Grant's self-conscious smile at Ellie.|stage direction
28|GRANT|"The science of paleontology can't answer
these questions.  Novelists and artists
who dream a vision of the Jurassic period
can attempt these questions with their
imaginations.  What we scientists can say
is considering the mass and kinetic
articulation of these bones, this animal
had a vertical leap"|speech
29||of about twelve feet.|location
30|GRANT|"Not as entertaining as fiction, but
absolutely fact without prejudice."|speech
31||Ellie intrudes again.|stage direction
32|ELLIE|"Excuse me, Dr. Grant.  But ... fact is,
we're late.  There's the car."|speech
33||"She points.  On the horizon, a limousine speeds toward them, leaving a
dusty wake.
Grant sets the rules for his departure, giving instructions individually
as Ellie pulls him away, carrying their bags."|stage direction
34|GRANT|"Jim, you keep making up the plaster
batches.  Whatever ratio you're using,
it's perfect.  Nora, no digging after
five - when the temperature drops, those
bones are just too brittle.  Bill, I
don't want any tourists walking over my
raptor - I don't care if the Governor of
Montana is with them, just you guys."|speech
35||Grant and Ellie continue walking.  She interrupts his continued barrage.|stage direction
36|ELLIE|You know, if ev|speech
37||ery scientist stuck to his|stage direction
38|ELLIE|"method like you, there would be no body
of theory - no quasars, no big bang -"|speech
39||Grant stops at the sight of the stopped limo and freezes.|stage direction
40|GRANT|"Jesus, a limousine.  We're re-entering
Hammond's world, that's for sure.  (beat)
Remind me why we're doing this, Ellie."|speech
41||Ellie is gentle.  She's telling him something they've discussed before.|stage direction
42|ELLIE|We're leaving the raptor dig -|speech
43|GRANT|- at a critical time -|speech
44|ELLIE|"- because Gennaro is paying us sixty
thousand dollars to observe some resort
of Hammond's in Costa Rica. And that's -"|speech
45|GRANT|"- enough money to keep us free of
commercial affiliations for two summers.
All right, all right.  Good."|speech
46||Then, half-kidding with Ellie:|stage direction
47|GRANT|Financial|speech
48||independence for fraternizing|location
49|GRANT|with the enemy?  (beat)  I'll do it.|speech
50||She laughs.  But he can't quite leave.  He grabs a computer printout|stage direction
51|GRANT|This is all could come up with, Skip?|speech
52||Skip turns the printout right-side up in Grant's hand.  Grant smiles.|stage direction
53|GRANT|Wise guy.  Let's go, Ellie.|speech
54||"Grant and Ellie board the limo amidst many goodbyes from the students.
The limo pulls away.
EXT  HIGH TECH BUILDING - BIOGENETIC CORPORATION HQ - SUNSET
A purple sunset irradiates the exterior glass walls of the building.
INT  BIOGEN HQ
A peanut flies in the air.  Then falls into a big open mouth.  THOMP."|stage direction
55|MOUTH|Five hundred thousand is peanuts!|speech
56||"He tosses another peanut and misses his open mouth.  This is DENNIS
NEDRY, a 40 year old computer programmer.  He's fat, with greasy hair
and a permanently wrinkled suit.  His slovenly looks are wildly out of
place on the rich leather sofa where he reclin
es.
Across a gleaming granite coffee table is BILL BAKER, businessman.  A
smooth meticulous dresser, Baker is disgusted by Nedry's sloppy
appearance and voracious consumption of food and drink.
Nedry finishes a coke.  Over his shoulder is an impressive skyline view."|stage direction
57|NEDRY|I'm not reneging.  I'm re-evaluating.|speech
58||Nedry holds the can of coke upside-down, drains the last drops.|stage direction
59|NEDRY|You think I'm a scumbag, I know.|speech
60||"Nedry chuckles, lines up three peanuts on the table.  One after the
other, he throws them in the air.  He gulps down two, misses one. It
skids across the glossy floor.
Baker's head involuntarily cocks as he looks disgustedly at Nedry."|stage direction
61|NEDRY|"Look pal, you make a career in biogenetic
industrial espionage, and you're bound to
run across a scumbag or two.  Guaranteed!
Part of the job description.  Look, who's
to say, who is the real scumbag?  After
all, I know what you guys need so bad.
I've heard of reverse engineering."|speech
62||As Nedry continues he shovels nuts into his mouth and CHOMPS and SPEAKS.|stage direction
63|NEDRY|"Let the other guy put in all the work,
all the R and D.  You take the finished
product, work backwards, breaking it down
to reveal its genetic code.  Presto!  In
a few measly months you have know-how
that took researchers ten years to
determine.  You know how much Hammond has
invested of his own personal wealth?
Over five billion dollars!  And if you
guys get the jump on his - in no time,
the market's wide-open."|speech
64||Nedry starts the LAUGH as he EATS and TALKS.|stage direction
65|NEDRY|"But, boy, he's really got his product!
Oh yes siree, massive, gargantuan, money-
making, never-heard-of-profit-like-that
product.  It is a sight!  Yes, indeedy!"|speech
66||"Nedry LAUGH
S explosively.  He begins to choke, COUGHING and GASPING.
Baker is repulsed.  He stares out the window as the sun sets.
Nedry, in true distress, clutches his own throat.  He clumsily runs
toward Baker, toppling chairs as he goes.  Nedry grabs Baker's hand and
squeezes it tightly, imploring Baker for help.  Baker coolly shakes his
hand loose and shoves Nedry to the floor.  Baker looks down at the prone
and desperate Nedry."|stage direction
67|BAKER|"Scumbag.  We have a deal.  That deal is
not open to renegotiation.  Or even re-
evaluation."|speech
68||Bakers kneels down next to Nedry, who is beginning to turn blue.|stage direction
69|BAKER|The deal stands.  Take it or leave it.|speech
70||Baker glances at his watch.|stage direction
71|BAKER|I'll give you a few minutes to decide.|speech
72||"Nedry makes a superhuman effort just to nod his head.  Baker nods back
and SLAMS his fist into Nedry's solar plexus.  It works.
Nedry sucks in a huge gulp of air.  He sits up
, rubbing his belly.  As
Baker leaves the room:"|stage direction
73|BAKER|"Make sure the eggs are on that supply
ship.  Just make sure!"|speech
74||"CAMERA LEAVES NEDRY and exits the window.    IT SWISHPANS the concrete
canyons of Wall Street and enters another office.
INT  CONSERVATIVE LAW OFFICE - DAY
DONALD GENNARO, handsome,  meticulously dressed, paces the highly
polished, glassy corner suite.  His boss, ROSS, is seated.  He's a
powerful black man who waves a prosthetic arm."|stage direction
75|ROSS|"We can't trust Hammond anymore.  He's
under too much pressure.  There's the
EPA, he's behind schedule, and the in-
vestors are getting nervous.  There have
been too many rumors, too many accidents.
We can't screw around with this."|speech
76|GENNARO|"I've asked Hammond to arrange independent
site inspections every week for the next
three weeks."|speech
77||S|stage direction
78|ROS|What does he say?|speech
79|GENNARO|Insists nothing's wrong on the island.|speech
80|ROSS|You know him.  Do you believe him?|speech
81||GENNARO|unknown
82|ROSS|"No, I don't.  I spent a lot of time with
him five years ago when we raised the
capital.  And it was a wild ride.  He's
unpredictable, a dreamer."|speech
83|ROSS|"Potentially dangerous.  We should never
have gotten involved.  What's our position?"|speech
84|GENNARO|The firm owns five percent.|speech
85|ROSS|General or limited?|speech
86|GENNARO|General.|speech
87|ROSS|We should have never done that.|speech
88|GENNARO|"It seemed wise at the time.  We all
wanted the park to happen.  It was in
lieu of fees."|speech
89||In any case, I agree an inspection is|unknown
90|ROSS|overdue.  Who are your site experts?|speech
91||Gennaro tosses a list on Ross' desk.  He check it out.|stage direction
92|ROSS|Will they tell the truth?|speech
93|GENNARO|"I think so.  That guy Grant's a hotshot
in his field, always goes his own way -"|speech
94|ROSS|- Good.  You're making all the arrangements?|speech
95|GENNARO|"Hammond asked to place the calls himself.
I think he wants to pretend the park is
not in trouble.  That it's just a social
invitation, showing off the island."|speech
96|ROSS|"All right ... Good.  But let's be very
clear about one thing.  I don't know how
bad this situation actually is, Donald.
But if there's a problem on that island -
don't be afraid to screw Hammond and burn
Jurassic Park to the ground."|speech
97||"Gennaro shakes hands
awkwardly with Ross and leaves.  Ross paces.  Fed-
up, he whispers to himself."|stage direction
98|ROSS|Costa Rica, my ass.|speech
99||"He whacks his desk globe, sends its spinning.
CAMERA MOVES IN on spinning globe as we HEAR the ROTOR BLADES of a
helicopter and DISSOLVE TO:
INT/EXT  HELICOPTER IN SKY - DAWN
On the helicopter tail is a little blue logo that reads: Isla Nublar.
INSIDE, Grant, Ellie and Gennaro are in the right back row.  Ellie
dozes, her head occasionally dropping onto Grant's shoulder, to his
discomfort.  Gennaro looks at papers, trying not to look through the
clear plexi-bubble at their feet.  Next to THE PILOT, Nedry chews a
candy bar.  He offers candy to the back row.
Grant loses himself, looking out the window.
GRANT'S POV - the aquamarine blue of the ocean.  Below the waters there
are the shadows of ample marine life.  Dolphins leap in the air.
Suddenly the clear scene becomes obscured by clouds.
There is turbulence.  Ellie wakes, glances at Grant, then out the
window.
There is mist and she absently traces her finger in it, shaping
a dinosaur figure.  Now land comes into view and for a moment, the
island below them eerily fits right into her doodling."|stage direction
100|PILOT|"That's Isla Nublar.  Buckle up, the
descent is a little hairy."|speech
101||"Gennaro cinches his belt tightly and half-shuts his eyes.  Nedry takes
out a sandwich and cockily loosens his belt.  Ellie looks every way."|stage direction
102|ELLIE|This is exciting!|speech
103|GRANT|What is, Ellie?  Where are we going?|speech
104||"Grant looks out his window. The helicopter rushes forward, low to the
water.  Ahead, Grant sees the island, rugged and craggy, rising sharply"|stage direction
105|GRANT|Looks like Alcatraz.|speech
106||The pilot coughs and rubs his goggles with the back of his hand.|stage direction
107|PILOT|There's bad wind shear on this peak.|speech
108||"Grant nods.  Gennaro sweats, watching the pilot tighten his own belt.
Ellie"|stage direction
109||smiles excitedly as the helicopter starts down.  Now, A BLANKET|location
110||FOG.  Grant can't see a thing out his window.  Ellie's startled.|stage direction
111|ELLIE|How the hell is he landing this thing?|speech
112||"No answer.  Grant dimly discerns green branches of pine trees through
the mist.  Some are very close.  Ellie's hands grasps her seat cushion."|stage direction
113|ELLIE|This is not fun.|speech
114||"Grant looks through the plexi-bubble at his feet.  He sees the giant
glowing fluorescent cross below.  Lights FLASH at corners of the cross."|stage direction
115|GRANT|"Relax, Ellie.  I'm sure they wouldn't
land if it weren't safe."|speech
116||"The copter suddenly SHAKES violently.  Ellie grabs Grant's hand.
Gennaro sits straight up, eyes squeezed shut."|stage direction
117|GRANT|"Gennaro?  This guy knows what he's doing,
Right?  Hey, Gennaro?  I'm talking to you!"|speech
118||"Another violent shake.  Grant squeezes Ellie's hand back.
CLOSEUP - Nedry's hand crushes a
packet of crackers.
Gennaro is soaked.  He opens one eye and looks about, very frightened.
He speaks a mantra."|stage direction
119|GENNARO|No problem.  Relax, relax.|speech
120||"The pilot whispers to himself and corrects slightly.  The copter sails
sharply the other way."|stage direction
121|GRANT AND ELLIE|Whoa!!!!|speech
122||"CLOSE ON - the pilot jerks back the stick.
THE COPTER zooms upward.  Grant's beverage flips to the ground, pours
across the floor.
Nedry's lunch does flying.  Sandwich, candy, and cracker crumbs hang
suspended in the air.  Now it all FREE-FALLS onto Nedry's lap.
Grant and Ellie lean tightly into each other,"|stage direction
123|ELLIE|I don't like this feeling ...|speech
124||"The pilot swings his gaze, left then right, looking at the pine forest.
Trees are close, then far, then close.  The helicopter drops rapidly.
Ellie and Grant shut their eyes.  They brace themselves for the worst.
IN AND OUT OF THE MIST, the copter descends.  Tail raised high, nose
low, fo
r a moment it looks like a strange bug-eyes prehistoric animal
bucking in its pen.  In a flash, it corrects itself.  The copter touches
down on a heli-pad.  The SOUND of the rotors fades and dies.
For a second, no one moves.  Grant lets out a great sigh of relief.
Gennaro mouths a silent prayer.  The pilot stretches his fingers.
Grant and Ellie self-consciously shake their hands free of each other.
Nedry unbuckles and laughs as he brushes off his lap.  He turns:"|stage direction
125|NEDRY|Just think, Gennaro -|speech
126||(laughs harder)|unknown
127|NEDRY|"- you gotta agree it's funny!  These two,
they dig up dinosaurs!  It's wonderful,
isn't it?"|speech
128||Nedry pats Grant on his shoulder.|stage direction
129|NEDRY|Dr. Bones, you're going to love this place.|speech
130||"Nedry bursts out laughing again as he heads out the helicopter door.
A smile comes across Gennaro's face.  As he smiles he motions with his
hands he doesn't mean any harm.  Grant and Ellie stare at him."|stage direction
131||PILOT|unknown
132|NEDRY|"Come on folks.  Gotta get back, there's a
storm alert."|speech
133||"ROTORS TURN.  OUTSIDE, a man reaches the copter.  He wears a baseball
cap over short red hair and he's dressed in phony safari garb.  He
shakes Gennaro's hand.  This is ED REGIS, 35, head of Public Relations.
He throws open the copter door next to Grant.  Big, cheerful smile."|stage direction
134|REGIS|"Hi!  Ed Regis.  Real big welcome to Isla
Nublar, Dr. Grant, Dr. Sattler.  Little
tough landing here, I know.  But you did
it!  Come on down, we're so happy to have
you.  Now, watch your step."|speech
135||"Ellie and Grant jump into the world of Jurassic Park.
EXT  LUSH TROPICAL FOREST - MORNING
Grant takes in the beautiful tropical terrain.  This place is the
opposite of the Badlands.  There is elaborate planting everywhere:
huge, hairy ferns; exotic, spiked flowers; berries of every color;
rushing vines.  Peeking through the thick greenery are beautiful birds
a
nd flying squirrels.  The strange, prehistoric world impresses Grant
and Ellie.  Even Nedry and Gennaro take in the vegetal wonder.
Then, the SOUND of men working, grunting from exertion.  Ahead, Muldoon
directs A GROUP OF WORKMEN.  Flame-throwers roar and machetes fight back
the abundant foliage.  As they attack a new area, Regis waves Muldoon
over.  Muldoon has a pronounced limp as he walks over to join them."|stage direction
136|ED REGIS|"This is Robert Muldoon, great African big
game hunter.  And he's working for us now.
Doing a bang-up job, too."|speech
137||Muldoon rests his rifle by a tree stump and shakes with Grant and Ellie.|stage direction
138|MULDOON|"Ed's a little more BS than PR.  Mr.
Gennaro, nice to have you back."|speech
139||"Gennaro nods warmly as Muldoon limps back to work.
Regis leads on, taking Gennaro's arm and talking to him like and old
friend.  Nedry lumbers in the middle, alone.  At the rear, Grant and
Ellie study everything they see.  Grant"|stage direction
140||calls to Regis but is ignored.|location
141|GRANT|Mr. Regis, what is the nature of this park?|speech
142||"Ellie looks behind and sees cramped ferns spring out to capture the path
they just walked on.  She nudges Grant, who has seen the same."|stage direction
143|ELLIE|Aggressive growth, huh?|speech
144|GRANT|Hammond's trademark.|speech
