|character|text|type|character_clean|gender|principal_character
0||"LIMITLESS
Written by
Leslie Dixon
Based on the novel by
Alan Glynn
December 21, 2009"|unknown|||
1||INT. A BLACK SCREEN|location|||
2|unknown|"EDDIE (V.0.)
They found me."|speech|unknown|?|True
3||INT. CLOSE 0N - A HIGH-TECH RESIDENTIAL STEEL DOOR|location|||
4||"being POUNDED in. WHAM! WHAM! Whoever's trying to get in is
serious. The door shudders but doesn't give. It's state-of-
the-art residential protection."|stage direction|||
5|unknown|"EDDIE (V.0.)
I might have five minutes."|speech|unknown|?|True
6||"We hear the WHRRRRR of POWER TOOLS going to work on his door.
These people are determined. Professional. And prepared."|stage direction|||
7|unknown|"EDDIE (V.0.) ( (CONT'D)
I'll never know how they got past
security in a half-billion dollar
building."|speech|unknown|?|True
8||EXT. THE CELESTIAL - LOOKING INTO THE LOBBY - NIGHT|location|||
9||"The sleek lobby is deserted. We SEE, through the GLASS, lying
on the floor, the barest glimpse of the FEET of what are
presumably TWO DEAD SECURITY GUARDS -- although their bodies
are largely hidden behind their massive curly walnut desk.
All the security monitors are BLACK -- the feeds clearly cut."|stage direction|||
10|unknown|"EDDIE (V.O.)
They've become sophisticated.
Before they couldn't have done
this. But now...?"|speech|unknown|?|True
11||"The CAMERA RISES, breathlessly, in a blur, up all 80 floors
of this stunning new building, coming to rest on...
EDDIE MORGAN,
30's, lean and stylish, standing on the exterior ledge of his
multimillion-dollar terrace. New York City looms around him,
beneath him. His hands are outstretched. Balancing. He is
calm, but fatalistic. He's clearly going to jump."|stage direction|||
12|unknown|"EDDIE (V.O.) (CONT'D)
I will never let them touch me."|speech|unknown|?|True
13||"His attention is CAUGHT by the SOUNDS of a commotion in the
next apartment. He looks over, at-"|stage direction|||
14|unknown|2.|speech|unknown|?|True
15||"THE ADJOINING TERRACE
Through the gauzy curtains of the window, TWO MEN force A
MIDDLE-AGED MAN towards the windows... there is arguing."|stage direction|||
16|unknown|"EDDIE (V.0.)
My neighbor must've heard the
noise. Opened his door to complain."|speech|unknown|?|True
17||"Two MUFFLED SHOTS - the neighbor drops. The door is pounded
again. It doesn't give."|stage direction|||
