|character|text|type|character_clean|gender
0||"M E E T   J O E   B L A C K
Screenplay by Bo Goldman"|stage direction||
1||EXT. ANNANDALE-ON-HUDSON, N.Y. - 4:00 AM|location||
2||"A patch of water. PULL BACK TO REVEAL more water.  BACK
FARTHER TO REVEAL an expanse of river, up the bank to
massive lawn running up to a great, classic Hudson River
manor house; the country estate of William Parrish."|stage direction||
3||INT. PARRISH COUNTRY ESTATE - 4:00 AM|location||
4||"MOVE THROUGH French doors that lead from a wide terrace into
an expansive living room, DOWN wide corridors lined with
Bierstadt and Cole paintings, the Hudson River School, mists
and trees and small boats and distant humans."|stage direction||
5||INT. PARRISH BEDROOM - 4:00 AM|location||
6||"MOVE THROUGH the doorway to reveal a master bedroom furnish-
ed with exquisite simplicity, revelatory of its sleeping
occupant, WILLIAM PARRISH, 64, a warm but commanding face, a
man of maturity yet who exudes a glow of enthusiasm.
Although asleep, there is an uncommon restlessness to him.
Parrish grips his upper arm as if in pain.  Now the severity
of the pain wakes him, he squeezes his arm.  The wind comes
up, through the wind a VOICE is heard distantly, or is it the
wind itself:"|stage direction||
7|VOICE (V.O.)|... Yes.|speech|VOICE|M
8||"Parrish blinks, has he heard something, has he not, he is
not sure, he releases his arm, his grimace of pain fades,
the discomfort seems momentarily to have subsided.
He rises now, crosses to the bathroom.  As he pees, a breeze
outside the window, the wind again, but then the Voice comes
up:"|stage direction||
9|VOICE (V.O.)|Yes...|speech|VOICE|M
10||"It is unmistakably a Voice, it is not the wind, Parrish has
heard something, he looks around, but no one is there.  He
can't finish peeing, turns back to his bedroom.  All beweild-
ered, Parrish looks around once more, climbs back into bed,
trying to trace the source of what he has heard or hasn't
heard; he is not sure.
He pulls the covers up now, not a SOUND, tries to close his
eyes."|stage direction||
11|VOICE (V.O.)|Yes.|speech|VOICE|M
12||"Parrish sits up again, frightened, but still there is no one
there, he seems fraught with indecision, should he get up,
should he not, what is happening?  He looks out: absolute
stillness and silence, CRICKETS chirp down by the river, a
light FLICKERS from a shadboat, Parrish closes his eyes but
then they flutter open, he glances up at the ceiling and
finally, exhausted, falls back asleep."|stage direction||
13||EXT. REAR TERRACE, PARRISH COUNTRY ESTATE - NEXT MORNING|location||
14||"The great lawn infested with workmen, planting stakes, un-
rolling a huge canvas tent, gardeners fashioning topiary and
adding landscaping of their own, crews setting up platforms,
speakers, lights.  Ubiquitous is ALLISON, 35, Parrish's
older daughter, foremen competing for her attention and she
relishing every moment.
A Painter approaches."|stage direction||
15|PAINTER|The big tent, Miss Allison --|speech|PAINTER|?
16|ALLISON|"Paint is rust and moss green.
Medieval colors -- Daddy's like
an old knight."|speech|ALLISON|F
17||A Florist stops her.|stage direction||
18|FLORIST|The head table --?|speech|FLORIST|M
19|ALLISON|What about it?|speech|ALLISON|F
20|FLORIST|The flowers, ma'am--?|speech|FLORIST|M
21|ALLISON|"Freesia, freesia, everywhere.  Daddy
loves freesia -- and you, over there,
lights.  Not too bright.  I'm looking
for a saffron glow -- sort of tea-
dance twenties."|speech|ALLISON|F
22||EXT. GREAT HALL, COUNTRY ESTATE - MORNING|location||
23||"Parrish, groomed for the day, trots down the stairs, observ-
ing the activity outside through the windows.  He checks his
watch, strides down the hall, encounters MAY, 50, a family
retainer who is opening the doors to the terrace as Parrish
passes."|stage direction||
24|PARRISH|What do you think of all this, May?|speech|PARRISH|M
25|MAY|"It's going to be beautiful.  And
Miss Allison says the President may
come."|speech|MAY|M
26|PARRISH|"Oh, the President's got better
things to do than come to my
birthday party."|speech|PARRISH|M
27||(smiling)|location||
28|MAY|What?|speech|MAY|M
29||"Parrish grins, continues on, is intercepted by Allison who,
on catching sight of him, bounces in from the terrace."|stage direction||
30|ALLISON|Daddy!|speech|ALLISON|F
31|PARRISH|Hi, Allison --|speech|PARRISH|M
32|ALLISON|Have you got a minute?|speech|ALLISON|F
33|PARRISH|"Not much more.  Big day in the big
city.  What's on your mind?"|speech|PARRISH|M
34|ALLISON|"Fireworks.  Update -- we're con-
structing the number '65' on the
barge, archers from the State
College at New Paltz will shoot
flaming arrows at it, when it
catches fire it will give us the
effect of a Viking funeral with none
of the morbidity... The Hudson River
Authority says, for you, they'll
make a special dispensation - of
course there'll be an overtime bill
for the Poughkeepsie Fire Dept..."|speech|ALLISON|F
35|PARRISH|"Allison, I trust you.  This is your
thing."|speech|PARRISH|M
36|ALLISON|But it's your birthday.|speech|ALLISON|F
37||"Parrish smiles complaisantly, they continue on into a break-
fast room where SUSAN, 30, Parrish's younger daughter, is
grazing at a table laden with cereals and fruits and coffee."|stage direction||
38|SUSAN|Good morning, Dad.|speech|SUSAN|F
39|PARRISH|Hi, honey.|speech|PARRISH|M
40||(to Susan)|location||
41|ALLISON|I'm Allison, you're 'honey'.|speech|ALLISON|F
42||(smiling)|location||
43|SUSAN|"Drew called from the AStar, they're
still two minutes away."|speech|SUSAN|F
44|PARRISH|Drew's aboard?|speech|PARRISH|M
45|SUSAN|"He wanted to ride back down with
you. Now sit and relax, get some-
thing in that flat tummy of yours --"|speech|SUSAN|F
46||But Parrish only pours coffee.|stage direction||
47||(to Allison)|location||
48|SUSAN (cont'd)|You coming?|speech|SUSAN|F
49|ALLISON|"You've got patients waiting, I've
got three hysterical chefs, one
loves truffles, the other hates
truffles, the third one doesn't know
what truffles are.  I'd better drive
down."|speech|ALLISON|F
50||"Parrish gazes at the going-on outside which are increasing
in intensity."|stage direction||
51||(unconsciously)|location||
52|PARRISH|I hate parties --|speech|PARRISH|M
53|ALLISON|"Calm down, Daddy, you'll see, you're
going to love it."|speech|ALLISON|F
54|PARRISH|"Isn't it enough to be on this earth
sixty-five years without having to
be reminded of it."|speech|PARRISH|M
55|ALLISON|No.|speech|ALLISON|F
56||Allison goes, Susan observes Parrish fidgeting.|stage direction||
57|SUSAN|"Will you relax?  I know it is a big
deal day --"|speech|SUSAN|F
58|PARRISH|How did you know?|speech|PARRISH|M
59|SUSAN|Drew told me.|speech|SUSAN|F
60|PARRISH|Does Drew tell you everything?|speech|PARRISH|M
61|SUSAN|I hope so.|speech|SUSAN|F
62|PARRISH|You like him, don't you?|speech|PARRISH|M
63|SUSAN|Yeah.  I guess so.|speech|SUSAN|F
64||A moment.|stage direction||
65|PARRISH|I don't like to interfere.|speech|PARRISH|M
66|SUSAN|...Then don't.|speech|SUSAN|F
67||The helicopter CHOPS in overhead.|stage direction||
68|SUSAN (cont'd)|"-- Here comes our boy now --
Shall we?"|speech|SUSAN|F
69||EXT. COUNTRY ESTATE - MORNING|location||
70||"A BUTLER and May carry the overnight bags for the family as
led by Parrish, they hurry towards the helicopter.  En route
they pass QUINCE, 38, Allison's husband, who is perched at a
portable bar with AMBROSE, the head caterer, tasting wines."|stage direction||
71|QUINCE|...This shit's not bad.|speech|QUINCE|M
72|AMBROSE|"-- The late harvest Riesling, Mr.
Quince, a possibility for dessert."|speech|AMBROSE|M
73||(pointing to another|location||
74||bottle)|unknown||
75|QUINCE|And that?|speech|QUINCE|M
76|AMBROSE|"Pinot Grigio.  We're considering it
for the appetizer."|speech|AMBROSE|M
77||"Ambrose takes a sip, swishes the wine in his mouth, spits it
in a bucket."|stage direction||
78|QUINCE|What do you do that for?|speech|QUINCE|M
79|AMBROSE|Well sir, it's 9:30 in the morning.|speech|AMBROSE|M
80|QUINCE|"9:30's almost 10:30.  Where I come
from, the sun's over the yardarm,
m'boy, and the cocktail lamp is lit."|speech|QUINCE|M
81||"Quince drains his wine, presents it for a refill, when he is
hailed by Allison."|stage direction||
82|ALLISON|Quince!  Everybody's waiting!|speech|ALLISON|F
83||"Quince downs this glass too, runs for the helicopter as
DREW, 34, a young man going places, emerges from it,
approaches Parrish and Susan."|stage direction||
84||(to Susan)|location||
85|DREW|Hello, Beautiful.|speech|DREW|M
86|SUSAN|Hi.|speech|SUSAN|F
87||Drew kisses her, over her shoulder he glances at Parrish.|stage direction||
88|PARRISH|"Good morning, Drew.  Thanks for
coming out."|speech|PARRISH|M
89|DREW|"Well, it's a big day.  Wanted to
line up a few ducks before kickoff.
Any thoughts?  Last minute refine-
ments or variations?"|speech|DREW|M
90|PARRISH|"'Thoughts'?  Not a one -- but I did
hear a voice last night."|speech|PARRISH|M
91|DREW|A voice?|speech|DREW|M
92|PARRISH|In my sleep.|speech|PARRISH|M
93|DREW|What'd it say?|speech|DREW|M
94|PARRISH|'Yes'.|speech|PARRISH|M
95|DREW|'Yes' to the deal?|speech|DREW|M
96|PARRISH|"Maybe, who knows?  You know how
voices are.  Let's go."|speech|PARRISH|M
97||Quince comes running up now.|stage direction||
98|QUINCE|Hi, Bill --|speech|QUINCE|M
99|PARRISH|Good morning, Quince.|speech|PARRISH|M
100|QUINCE|How're you doing--?|speech|QUINCE|M
101|PARRISH|I'm doing great.  You ready?|speech|PARRISH|M
102|QUINCE|I am, this is it.  B Day.|speech|QUINCE|M
103|PARRISH|How's that, Quince?|speech|PARRISH|M
104|QUINCE|"Bontecou Day.  Going to close
with Big John -- Look at you, Bill,
all cool as a cat and over at
Bontecou's, I'll bet he's shitting
in his pants."|speech|QUINCE|M
105||(to Quince)|location||
106|ALLISON|Honey, please.|speech|ALLISON|F
107|QUINCE|"Okay.  All aboard - New York, New
York!"|speech|QUINCE|M
108|ALLISON|"Remember everybody, tonight, dinner
in the city at Daddy's.  You too,
Drew.  We've still got some loose
ends --"|speech|ALLISON|F
109|PARRISH|Not my birthday again?|speech|PARRISH|M
110|SUSAN|You're only six-five once.|speech|SUSAN|F
111|PARRISH|"Thank God.  Now could we go?  Let's
get this day started."|speech|PARRISH|M
112||"Drew ushers everybody on, first Parrish, then Susan and
Quince, Drew the last to climb on, shuts the door behind him
As Allison hurries away from the whirling rotors."|stage direction||
113||INT. ASTAR HELICOPTER - DAY|location||
114||"The configuration of seats has Drew beside Parrish, in front
of them Quince and Susan opposite each other in single seats.
Just as Drew removes color-coded folders from his attache
case and spreads them out for Parrish on his tray table, the
pilot waves to Drew, indicating 'phone call'.  Drew gets up
and heads for the cockpit, Parrish scans the folders, glances
over at Susan who is making some notes on a file of her own.
He motions to her to please come sit beside him, she checks
that Drew is still busy in the cockpit, tucks her papers into
her carryall, and crosses over to Parrish who folds away the
work that Drew set before him into his tray table, locks it."|stage direction||
115|SUSAN|I thought you were in a meeting--?|speech|SUSAN|F
116|PARRISH|I am.  With you.|speech|PARRISH|M
117||"He peers up ahead at Drew, on the telephone and gesticulat-
ing intensely, right at home in the cockpit despite the CHOP
of the blades and the pilot pressed up against him."|stage direction||
118|PARRISH (cont'd)|Do you love Drew?|speech|PARRISH|M
