|character|text|type|character_clean|gender
0||"BLACK SWAN
Written by
Mark Heyman, Andres Heinz & John McLaughlin
January 11, 2010"|unknown||
1||1 INT. DARK STAGE - NIGHT 1|stage direction||
2|OPENING CREDITS:|"A SPOTLIGHT slices black space.
In its beam, a DANCER materializes. She is fair-skinned.
Beautiful and pure.
The maiden twirls on pointe, a smile on her face, light as
air and carefree.
She pauses, her face grows worried. Sensing someone watching.
Scared, she peers into the darkness.
She moves now, looking, growing more frantic.
Then, a SINISTER MAN emerges out of the darkness behind her.
She stumbles backwards, frightened.
She tries to escape, twirling away, but he pursues. His true
form is revealed, the demon ROTHBART.
He flings his open hand towards her, casting the spell.
She wants to scream, but nothing comes out. She looks at her
body, sensing something happening to her. Something
terrifying.
She spins, panicking, but it's too late. She disappears
beneath the beast's cape.
She emerges as the WHITE SWAN, the iconic protagonist of SWAN
LAKE.
CUT TO BLACK."|speech|OPENING CREDITS:|?
3||2 INT. NINA'S BEDROOM - MORNING 2|stage direction||
4|OPENING CREDITS:|"In the darkness, a pair of EYES. They belong to NINA, the
same dancer. She lies awake in bed, thinking about her dream.
The room looks like it hasn't been redecorated since she was
a teenager. Stuffed animals. Dolls. Pink and frilly.
The door opens, throwing LIGHT on her face. Nina looks
towards the door and smiles softly at whoever opened it.
Nina sits up and hangs her BARE FEET off the side of the bed.
Like all ballerinas, she's beautiful and her feet are
atrocious. Covered in corns, broken blisters and bunions. She
arches them, doing her first extensions of the day.
2."|speech|OPENING CREDITS:|?
5||3 INT. LIVING ROOM - MORNING 3|stage direction||
6|OPENING CREDITS:|"The room is empty of furniture to leave space for dancing. A
large mirror covers the opposite wall entirely.
Nina rubs her knees to get them warm, and then begins her
morning exercises, extending and contracting her feet and
legs in precise and rhythmic motions.
The skin on her chest stretches tautly over her sternum.
Defined vertebrae run up her back, sinewy muscles contract as
she moves. Her slender neck leads into her hair, contained
in a ballerina's bun.
Nina looks serene as she moves, completely in her element.
She hears someone fussing about in the kitchen."|speech|OPENING CREDITS:|?
7|"NINA
(WHILE STRETCHING)"|"I had the most amazing dream last
night. I was dancing the White
Swan.
No answer."|speech|NINA|F
8|NINA (CONT'D)|"Different choreography, like the
Bolshoi's. It was the prologue,
when Rothbart casts his spell.
Still no answer.
Nina continues to stretch."|speech|NINA|F
9||4 INT. KITCHEN - MORNING 4|stage direction||
10|NINA (CONT'D)|"Nina sits at the table. An older woman, ERICA, places a
POACHED EGG and a QUARTER-GRAPEFRUIT in front of her."|speech|NINA|F
11|ERICA|You're in a good mood.|speech|ERICA|F
12|NINA|I'm just excited to get back.|speech|NINA|F
13|ERICA|Off-season always makes you grumpy.|speech|ERICA|F
14|"NINA
(RE: GRAPEFRUIT)"|"Look how pink. So pretty.
2A."|speech|NINA|F
15|ERICA NINA|(inside joke) (inside joke)|speech|ERICA NINA|?
16||"Pretty. Pretty.
They giggle and Erica resumes packing Nina's shoulder bag
with extra clothing, shoes, snack filled tupperware, duct
tape, ribbon, thread, etc."|stage direction||
17|NINA (CONT'D)|"Plus he promised to feature me
more."|speech|NINA|F
18|ERICA|"He certainly should. You're the
most dedicated dancer in the
company."|speech|ERICA|F
19||"Nina smiles, comforted, and begins taking her vitamins.
Erica walks over with a SWEATSHIRT and holds it above her.
Nina pulls it over her head and starts to push her arms
through the sleeves."|stage direction||
20|ERICA|3.|speech|ERICA|F
21|"ERICA (CONT'D)
(NOTICING SOMETHING)"|What's that?|speech|ERICA|F
22|NINA|What?|speech|NINA|F
23|ERICA|"There.
Erica points to her shoulder. Nina feels and finds a small
SCRATCH MARK.
She shrugs and shakes her head.
Erica gives her a suspicious look, but lets it go and smiles.
Nina finishes pulling down the sweatshirt.
Erica hugs Nina into her chest and kisses the top of her
head."|speech|ERICA|F
24|ERICA (CONT'D)|"Sweet girl.
Erica releases her and Nina begins eating."|speech|ERICA|F
25||5 INT. SUBWAY TRAIN - DAY 5|stage direction||
26|ERICA (CONT'D)|"Nina rides inside a crowded subway, staring absentmindedly at
her faint reflection in the train's window.
Suddenly, another train roars by on the opposite track,
snapping her awake.
In the next train car, she sees the back of a BALLERINA
standing in the midst of the crowd. Her head bops to music
playing through iPod earphones.
Nina moves a strand of hair out of her eyes, and at that
exact moment, the girl in the next car moves in the same way.
Mirroring her.
Unnerved, Nina slowly lowers her arm. So does the other girl.
Although Nina can't quite see her face, the girl seems
IDENTICAL from Nina's vantage point.
4.
The train jerks to a stop as it arrives at a station. Nina
sees the girl head to the exit. She cranes to see her face,
but her view's obscured.
The doors slide shut and the train pulls out. Nina watches
the platform whisk by, keeping her eyes peeled, but she
doesn't see the girl."|speech|ERICA|F
27||6 OMITTED 6|location||
28||7 EXT. LINCOLN CENTER - DAY 7|stage direction||
29|ERICA (CONT'D)|"Nina emerges from the subway station onto a city street.
She arrives at the MAJESTIC-LOOKING THEATER, where a few
other BALLERINAS likewise trickle towards the entrance. They
all look strangely similar: slender, carrying shoulder bags,
wearing leggings and loose sweatshirts.
She passes a ROW OF POSTERS featuring the company's prima
ballerina, BETH MACINTYRE.
Nina looks at them, a little envious, before continuing on to
the STAGE DOOR."|speech|ERICA|F
30||8 INT. SOLOIST DRESSING ROOM - DAY 8|stage direction||
