|character|text|type|character_clean|gender|principal_character
0||"""SENSE AND SENSIBILITY""
Screenplay by
Emma Thompson
Based on the novel by
Jane Austen"|unknown|||
1||EXT. OPEN ROADS - NIGHT - TITLE SEQUENCE|location|||
2||"A series of traveling shots. A well-dressed, pompous-looking
individual (JOHN DASHWOOD, 35) is making an urgent journey
on horseback. He looks anxious."|stage direction|||
3||EXT. NORLAND PARK - ENGLAND - MARCH 1800 - NIGHT|location|||
4||"Silence. Norland Park, a large country house built in the
early part of the eighteenth century, lies in the moonlit
parkland."|stage direction|||
5||INT. NORLAND PARK - MR DASHWOOD'S BEDROOM - NIGHT|location|||
6||"In the dim light shed by candles we see a bed in which a MAN
(MR DASHWOOD, 52) lies his skin waxy, his breathing laboured.
Around him two silhouettes move and murmur, their clothing
susurrating in the deathly hush. DOCTORS. A WOMAN (MRS
DASHWOOD, 50) sits by his side, holding his hand, her eyes
never leaving his face."|stage direction|||
7||(urgent)|location|||
8|MR DASHWOOD|Is John not yet arrived?|speech|MR DASHWOOD|?|True
9|MRS DASHWOOD|We expect him at any moment, dearest.|speech|MRS DASHWOOD|F|True
10||MR DASHWOOD looks anguished.|stage direction|||
11|MR DASHWOOD|The girls--I have left so little.|speech|MR DASHWOOD|?|True
12|MRS DASHWOOD|Shh, hush, Henry.|speech|MRS DASHWOOD|F|True
13|MR DASHWOOD|"Elinor will try to look after you
all, but make sure she finds a good
husband. The men are such noodles
hereabouts, little wonder none has
pleased her."|speech|MR DASHWOOD|?|True
14||"They smile at each other. MRS DASHWOOD is just managing to
conceal her fear and grief"|stage direction|||
15|MRS DASHWOOD|"But Marianne is sure to find her
storybook hero."|speech|MRS DASHWOOD|F|True
16|MR DASHWOOD|"A romantic poet with flashing eyes
and empty pockets?"|speech|MR DASHWOOD|?|True
17|MRS DASHWOOD|"As long as she loves him, whoever he
is."|speech|MRS DASHWOOD|F|True
18|MR DASHWOOD|"Margaret will go to sea and become a
pirate so we need not concern
ourselves with her."|speech|MR DASHWOOD|?|True
19||"MRS DASHWOOD tries to laugh but it emerges as a sob. An older
MANSERVANT (THOMAS) now enters, anxiety written on every
feature."|stage direction|||
20|THOMAS|"Your son is arrived from London,
sir."|speech|THOMAS|M|True
21||MR DASHWOOD squeezes his wife's hand.|stage direction|||
22|MR DASHWOOD|Let me speak to John alone.|speech|MR DASHWOOD|?|True
23||"She nods quickly and he smiles at her with infinite
tenderness."|stage direction|||
24|MR DASHWOOD|"Ah, my dear. How happy you have made
me."|speech|MR DASHWOOD|?|True
25||"MRS DASHWOOD makes a superhuman effort and smiles back. She
allows THOMAS to help her out. She passes JOHN DASHWOOD as
he enters, presses his hand, but cannot speak. JOHN takes
her place by the bed."|stage direction|||
26|JOHN|Father...|speech|JOHN|F|True
27||"MR DASHWOOD summons his last ounces of energy and starts to
whisper with desperate intensity."|stage direction|||
28|MR DASHWOOD|"John you will find out soon enough
from my will that the estate of
Norland was left to me in such a way
as prevents me from dividing it
between my families."|speech|MR DASHWOOD|?|True
29||JOHN blinks. He cannot quite take it in.|stage direction|||
30|JOHN|"Calm yourself, Father. This is not
good for you."|speech|JOHN|F|True
31||But MR DASHWOOD continues with even greater determination.|stage direction|||
32|MR DASHWOOD|"Norland in its entirety is therefore
yours by law and I am happy for you
and Fanny."|speech|MR DASHWOOD|?|True
33||"JOHN looks torn between genuine distress and unexpected
delight."|stage direction|||
34|MR DASHWOOD|"But your stepmother my wife and
daughters are left with only five
hundred pounds a year, barely enough
to live on and nothing for the girls'
dowries. You must help them."|speech|MR DASHWOOD|?|True
35||"JOHN's face is a picture of conflicting emotions. Behind
them is the ominous rustling of parchments."|stage direction|||
36|JOHN|Of course|speech|JOHN|F|True
37|MR DASHWOOD|You must promise to do this.|speech|MR DASHWOOD|?|True
38||"A brief moment of sincerity overcomes JOHN's natural
hypocrisy."|stage direction|||
39|JOHN|I promise, Father, I promise.|speech|JOHN|F|True
40||"MR DASHWOOD seems relieved. Suddenly his breathing changes.
JOHN looks alarmed. He rises and we hear him going to find
the DOCTOR."|stage direction|||
41|JOHN|Come! Come quickly!|speech|JOHN|F|True
42||But it is we who share the dying man's last words.|stage direction|||
43|MR DASHWOOD|Help them.|speech|MR DASHWOOD|?|True
44||EXT. JOHN AND FANNY'S TOWN HOUSE - LONDON - DAY|location|||
45||"Outside the house sits a very well-to-do carriage. Behind it
waits another open carriage upon which servants are laying
trunks and boxes."|stage direction|||
46|FANNY (V.O.)|'Help them?'|speech|FANNY|F|True
47||INT. JOHN AND FANNY'S TOWN HOUSE - DRESSING ROOM - DAY|location|||
48||"JOHN is standing in mourning clothes and a traveling cape.
He is watching, and obviously waiting for, a pert WOMAN (FANNY
DASHWOOD) who is standing by a mirror looking at him keenly."|stage direction|||
49|FANNY|What do you mean, 'help them'?|speech|FANNY|F|True
50|JOHN|"Dearest, I mean to give them three
thousand pounds."|speech|JOHN|F|True
51||FANNY goes very still. JOHN gets nervous.|stage direction|||
52|JOHN|"The interest will provide them with
a little extra income. Such a gift
will certainly discharge my promise
to my father."|speech|JOHN|F|True
53||FANNY slowly turns back to the mirror.|stage direction|||
54|FANNY|"Oh, without question! More than
amply..."|speech|FANNY|F|True
55|JOHN|"One had rather, on such occasions,
do too much than too little."|speech|JOHN|F|True
56||A pause as FANNY turns and looks at him again.|stage direction|||
57|JOHN|"Of course, he did not stipulate a
particular sum."|speech|JOHN|F|True
58||INT. LAUNDRY - NORLAND PARK - DAY|location|||
59||"A red-eyed MAID (BETSY) plunges a beautiful muslin frock
into a vat of black dye."|stage direction|||
60||INT. NORLAND PARK - MRS DASHWOOD'S BEDROOM - DAY|location|||
61||"MRS DASHWOOD is rushing about, mourning ribbons flapping,
putting her knick-knacks into a small valise. The room is in
chaos. A young WOMAN (ELINOR DASHWOOD) looks on helplessly."|stage direction|||
62|MRS DASHWOOD|"To be reduced to the condition of
visitor in my own home! It is not to
be borne, Elinor!"|speech|MRS DASHWOOD|F|True
63|ELINOR|"Consider, Mamma! We have nowhere to
go."|speech|ELINOR|F|True
64|MRS DASHWOOD|"John and Fanny will descend from
London at any moment, followed no
doubt by cartloads of relatives ready
to turn us out of our rooms one by
one do you expect me to be here to
welcome them? Vultures!"|speech|MRS DASHWOOD|F|True
65||She suddenly collapses into a chair and bursts into tears.|stage direction|||
66|ELINOR|"I shall start making inquiries for a
new house at once. Until then we
must try to bear their coming."|speech|ELINOR|F|True
67||INT. JOHN AND FANNY'S CARRIAGE - DAY|location|||
68||JOHN and FANNY are on their way out of London.|stage direction|||
69|JOHN|"Fifteen hundred then. What say you
to fifteen hundred?"|speech|JOHN|F|True
70|FANNY|"What brother on earth would do half
so much for his real sisters--let
alone half-blood?"|speech|FANNY|F|True
71|JOHN|They can hardly expect more.|speech|JOHN|F|True
72|FANNY|"There is no knowing what they expect.
The question is, what can you afford?"|speech|FANNY|F|True
73||INT. NORLAND PARK - DRAWING ROOM - DAY|location|||
74||"A beautiful young WOMAN (MARIANNE DASHWOOD) is sitting at
the piano playing a particularly sad piece. ELINOR enters."|stage direction|||
75|ELINOR|"Marianne, cannot you play something
else? Mamma has been weeping since
breakfast."|speech|ELINOR|F|True
76||"MARIANNE stops, turns the pages of her music book and starts
playing something equally lugubrious."|stage direction|||
77|ELINOR|"I meant something less mournful,
dearest."|speech|ELINOR|F|True
78||EXT. ROADSIDE INN - DAY|location|||
79||"JOHN and FANNY are waiting as the OSTLERS make the final
adjustments to their carriage. The LANDLORD hovers, waiting
for a tip."|stage direction|||
80|JOHN|"A hundred pounds a year to their
mother while she lives. Would that
be more advisable? It is better than
parting with the fifteen hundred all
at once."|speech|JOHN|F|True
81||"He displays some coins in his hand. FANNY removes one and
nods."|stage direction|||
82|FANNY|"But if she should live longer than
fifteen years we would be completely
taken in. People always live forever
when there is an annuity to be paid
them."|speech|FANNY|F|True
83||JOHN gives the coins to the LANDLORD.|stage direction|||
84||EXT. NORLAND PARK - MARGARET'S TREE-HOUSE - DAY|location|||
85||"ELINOR comes to the foot of a large tree from which a small
staircase issues."|stage direction|||
86|ELINOR|"Margaret, are you there? Please come
down. John and Fanny will be here
soon."|speech|ELINOR|F|True
87||"A pause. ELINOR is about to leave when a disembodied and
truculent young voice stops her."|stage direction|||
88|MARGARET (V.O.)|"Why are they coming to live at
Norland? They already have a house
in London."|speech|MARGARET|F|True
89|ELINOR|"Because houses go from father to
son, dearest not from father to
daughter. It is the law."|speech|ELINOR|F|True
90||Silence. ELINOR tries another tack.|stage direction|||
91|ELINOR|"If you come inside, we could play
with your atlas."|speech|ELINOR|F|True
92|MARGARET (V.O.)|"It's not my atlas any more. It's
their atlas."|speech|MARGARET|F|True
93||CLOSE on ELINOR as she ponders the truth of this statement.|stage direction|||
94||INT. JOHN AND FANNY'S CARRIAGE - DAY|location|||
95||JOHN and FANNY joggle on.|stage direction|||
96|JOHN|"Twenty pounds now and then will amply
discharge my promise, you are quite
right."|speech|JOHN|F|True
97|FANNY|"Indeed. Although to say the truth, I
am convinced within myself that your
father had no idea of your giving
them money."|speech|FANNY|F|True
98|JOHN|"They will have five hundred a year
amongst them as it is--"|speech|JOHN|F|True
99|FANNY|"--and what on earth can four women
want for more than that? Their
housekeeping will be nothing at all
they will have no carriage, no horses,
hardly any servants and will keep no
company. Only conceive how comfortable
they will be!"|speech|FANNY|F|True
100||INT. NORLAND PARK - SERVANTS' HALL - DAY|location|||
101||"The large contingent of SERVANTS who staff Norland Park are
gathered in gloomy silence as ELINOR addresses them."|stage direction|||
102|ELINOR|"As you know, we are looking for a
new home. When we leave we shall be
able to retain only Thomas and Betsy."|speech|ELINOR|F|True
103||CAM holds on THOMAS and BETSY, a capable woman.|stage direction|||
104|ELINOR|"We are very sorry to have to leave
you all. But we are certain you will
find the new Mrs Dashwood a fair and
generous mistress."|speech|ELINOR|F|True
105||EXT. NORLAND PARK. DRIVE - DAY|location|||
106||JOHN and FANNY's carriage approaches Norland.|stage direction|||
107|FANNY (V.O.)|"They will be much more able to give
you something."|speech|FANNY|F|True
108||INT. JOHN AND FANNY'S CARRIAGE - DAY|location|||
109||JOHN and FANNY are about to get out.|stage direction|||
110|JOHN|"So we are agreed. No money but the
occasional gift of game and fish in
season will be very welcome."|speech|JOHN|F|True
111|FANNY|Your father would be proud of you.|speech|FANNY|F|True
112||INT. NORLAND PARK - DINING ROOM - EARLY EVE|location|||
113||"The entire family, with the exception of MARGARET, is present.
BETSY is serving food in an atmosphere of stiff silence.
Cutlery clinks. JOHN chews loudly. MARIANNE is rigid with
resentment. MRS DASHWOOD maintains a cool, removed dignity.
ELINOR tries to play hostess."|stage direction|||
114|ELINOR|How is Mrs Ferrars?|speech|ELINOR|F|True
115|FANNY|"My mother is always in excellent
health, thank you. My brother Robert
is in town with her this season and
quite the most popular bachelor in
London! He has his own barouche."|speech|FANNY|F|True
116||"In the brief silence which follows this, FANNY surreptitiously
checks the hallmark on her butterknife."|stage direction|||
117|ELINOR|You have two brothers, have you not?|speech|ELINOR|F|True
118|FANNY|"Indeed, yes. Edward is the eldest
Mamma quite depends upon him. He is
traveling up from Plymouth shortly
and will break his journey here."|speech|FANNY|F|True
119||MRS DASHWOOD looks at ELINOR pointedly. JOHN notices.|stage direction|||
120||(to MRS DASHWOOD)|location|||
121|JOHN|"If that is agreeable to you, of
course."|speech|JOHN|F|True
122|MRS DASHWOOD|My dear John this is your home now.|speech|MRS DASHWOOD|F|True
123||FANNY looks about, barely able to conceal her satisfaction.|stage direction|||
124||INT. NORLAND PARK - ELINOR'S BEDROOM - DAY|location|||
125||"ELINOR is sitting with a little pile of parcels. She puts a
shawl into some paper and ties it with ribbon as MARIANNE
thunders in, looking mutinous."|stage direction|||
126|MARIANNE|"Fanny wishes to know where the key
for the silver cabinet is kept."|speech|MARIANNE|F|True
127|ELINOR|"Betsy has it, I think. What does
Fanny want with the silver?"|speech|ELINOR|F|True
128|MARIANNE|"I can only presume she wants to count
it. What are you doing?"|speech|MARIANNE|F|True
129|ELINOR|"Presents for the servants. Have you
seen Margaret? I am worried about
her. She has taken to hiding in the
oddest places."|speech|ELINOR|F|True
130|MARIANNE|"Fortunate girl. At least she can
escape Fanny, which is more than any
of us is able."|speech|MARIANNE|F|True
131|ELINOR|"You do your best. You have not said
a word to her for a week."|speech|ELINOR|F|True
132||(truculently)|location|||
133|MARIANNE|I have! I have said 'yes' and 'no'.|speech|MARIANNE|F|True
134||INT. NORLAND PARK - BREAKFAST ROOM - DAY|location|||
135||"FANNY, MRS DASHWOOD, ELINOR and JOHN are at breakfast.
MARIANNE enters. ELINOR catches her eye and indicates FANNY
with a slight motion of her head. MARIANNE makes a face."|stage direction|||
136||(very polite)|location|||
137|MARIANNE|Good morning, Fanny.|speech|MARIANNE|F|True
138||FANNY is rather startled.|stage direction|||
139|FANNY|Good morning, Marianne.|speech|FANNY|F|True
140||ELINOR is relieved.|stage direction|||
141||(to Fanny)|location|||
142|MARIANNE|"How did you find the silver? Is it
all genuine?"|speech|MARIANNE|F|True
143||ELINOR rushes in before MARIANNE gets any further.|stage direction|||
144|ELINOR|"Pray, when may we expect the pleasure
of your brother's company?"|speech|ELINOR|F|True
145|FANNY|"Edward is due tomorrow. And my dear
Mrs Dashwood, in view of the fact
that he will not be with us for long,
I wondered if Miss Margaret would
mind giving up her room to him the
view is quite incomparable from her
windows and I should so much like
Edward to see Norland at its best."|speech|FANNY|F|True
146||"MARIANNE slams her cup down and throws a furious look at
ELINOR."|stage direction|||
147||INT. NORLAND PARK - MARGARET'S BEDROOM - DAY|location|||
148||ELINOR and MARIANNE are removing MARGARET's toys.|stage direction|||
149|MARIANNE|Intolerable woman!|speech|MARIANNE|F|True
150|ELINOR|"There is but one consolation if Edward
is anything like Fanny, we shall be
only too happy to leave."|speech|ELINOR|F|True
151||EXT. NORLAND PARK - DRIVE - DAY|location|||
152||"A very capable HORSEMAN (EDWARD FERRARS) canters up the gravel
drive.
CLOSE on his face as he gazes up at the elegant façade."|stage direction|||
