|character|text|type|character_clean|gender|principal_character
0||"SPHERE
by Stephen Hauser
based on the novel, SPHERE, by Michael Crichton
March 5, 1996"|unknown|||
1||EXT.  STREET IN GEORGETOWN -- MIDDLE OF THE NIGHT|location|||
2||"Fog hangs above the street, amongst the streetlamps.  Apartment
buildings line the curb, it is very quiet.  In one building, six floors
up, a bedroom light is on.  WE SEE the silhouette of Norman's WIFE
looking out the window."|stage direction|||
3|WIFE (O.S.)|What kind of a crash was it?|speech|WIFE|?|True
4|NORMAN (O.S.)|You seen my suitcase?|speech|NORMAN|M|True
5|WIFE (O.S.)|"There's nothing on the news about a
crash.  Did he say what airline?"|speech|WIFE|?|True
6|NORMAN (O.S.)|He didn't say much at all.  Honey --|speech|NORMAN|M|True
7|WIFE (O.S.)|"In the closet.  I don't understand,
Norman -- why would they call you?"|speech|WIFE|?|True
8|NORMAN (O.S.)|Don't be so supportive, honey.|speech|NORMAN|M|True
9|WIFE (O.S.)|"Well, I can't imagine five years of
unemployment --"|speech|WIFE|?|True
10|NORMAN (O.S.)|Four.  Four years --|speech|NORMAN|M|True
11|WIFE (O.S.)|"Four years of unemployment would
look too good on a resume."|speech|WIFE|?|True
12|NORMAN (O.S.)|"Keep watching the news.  Are you
watching the news?"|speech|NORMAN|M|True
13|WIFE (O.S.)|"How are you getting to the airport?
You need money for the bus?"|speech|WIFE|?|True
14||"A tinted-window black SEDAN travels down the street, pulls up in front
of the apartment building.  A U.S.  NAVY decal is on the door."|stage direction|||
15|WIFE (O.S.)|"There's a U.S.  Navy car outside,
Norman."|speech|WIFE|?|True
16|NORMAN (O.S.)|What?|speech|NORMAN|M|True
17|WIFE (O.S.)|Was it a military crash?|speech|WIFE|?|True
18|NORMAN (O.S.)|I don't know.|speech|NORMAN|M|True
19|WIFE (O.S.)|They never used to send a Navy car.|speech|WIFE|?|True
20||CUT TO:|unknown|||
21||THE LOUD, HARD CHOPPING OF A HELICOPTER PROPELLER|stage direction|||
22||EXT.  PACIFIC OCEAN -- DAY|location|||
23||"Blinding sunlight, as the helicopter WHIPS by, speeding above the
Pacific Ocean."|stage direction|||
24||INT.  HELICOPTER -- DAY|location|||
25||"Norman, 53, disheveled, unshaven, sits in the back.  He studies a
pamphlet in his hand: ""AIRCRASH SURVIVAL: HOW TO COPE"".  The PILOT, in
the cockpit, turns to him."|stage direction|||
26|PILOT|What kinda work you in, Dr. Johnson?|speech|PILOT|M|True
27||Norman quickly stuffs the pamphlet into his dufflebag.|stage direction|||
28|NORMAN|"I'm in psychology.  Was.  Still am
really, just been a while."|speech|NORMAN|M|True
29||(beat)|location|||
30|NORMAN|I treat aircrash survivors.|speech|NORMAN|M|True
31|PILOT|Oh, so you're that Dr. Johnson.|speech|PILOT|M|True
32|NORMAN|You've heard of me?|speech|NORMAN|M|True
33|PILOT|"Well, everybody's been talking about
that report you wrote."|speech|PILOT|M|True
34|NORMAN|What report?|speech|NORMAN|M|True
35|PILOT|Huh?|speech|PILOT|M|True
36|NORMAN|What report?|speech|NORMAN|M|True
37|PILOT|You mean you don't know?|speech|PILOT|M|True
38|NORMAN|Know what?|speech|NORMAN|M|True
39||The pilot glances back at him again.|stage direction|||
40|PILOT|"Must be another Johnson then.  Been
flying so many scientists out here
-- can't keep everyone straight."|speech|PILOT|M|True
41|NORMAN|Who's everyone?|speech|NORMAN|M|True
42|PILOT|"Physicists, mathematicians,
geologists, you name it."|speech|PILOT|M|True
43|NORMAN|Geologists?  At a plane crash?|speech|NORMAN|M|True
44|PILOT|"Strange, isn't it?  In the middle of
the ocean no less."|speech|PILOT|M|True
45|NORMAN|"What the hell would a geologist be
doing at a plane crash?"|speech|NORMAN|M|True
46||"Norman looks out the window and sees a group of ships circling in the
water."|stage direction|||
47||EXT.  SHIP DECK -- DAY|location|||
48||"The helicopter descends down onto the helipad, wind gusting about.  A
young, female OFFICER -- holding her hat to her head -- rushes to
greet Norman, as he climbs out of the helicopter.
She looks down crudely at his shotty, nylon dufflebag."|stage direction|||
49|OFFICER|Any other bags, Dr. Johnson?|speech|OFFICER|F|True
50|NORMAN|Just that.  Careful, it's heavy.|speech|NORMAN|M|True
51||She lugs it over her shoulder, no problem.|stage direction|||
52|OFFICER|"No other equipment?  Scientific
instruments?"|speech|OFFICER|F|True
53|NORMAN|No, they didn't say --|speech|NORMAN|M|True
54|OFFICER|This way, sir.|speech|OFFICER|F|True
55||Norman follows the officer away from the helipad.|stage direction|||
56||INT.  SHIP|location|||
57||She leads Norman down a flight of stairs.|stage direction|||
58|OFFICER|"Captain Barnes wants to see you
right away, sir."|speech|OFFICER|F|True
59|NORMAN|Captain who?|speech|NORMAN|M|True
60|OFFICER|"Barnes.  He's very eager to meet you.
Been calling us every half hour to
see if you're arrived."|speech|OFFICER|F|True
61|NORMAN|Really?|speech|NORMAN|M|True
62||"As they march down a hallway, Norman looks down at his wrinkled suit,
tries to smooth it out."|stage direction|||
63|OFFICER|"By the way sir, I've read your
report.  I think it's brilliant."|speech|OFFICER|F|True
64|NORMAN|What report?|speech|NORMAN|M|True
65|OFFICER|You mean they haven't told you yet?|speech|OFFICER|F|True
66|NORMAN|Told me what?|speech|NORMAN|M|True
67||She staightens up, like she might have said too much.|stage direction|||
68|OFFICER|This way, sir.|speech|OFFICER|F|True
69||INT.  BARNES' OFFICE|location|||
70||"CAPTAIN HAROLD BARNES, 60s, immaculate, proud of who he is, talks on
the phone."|stage direction|||
71|BARNES|"How's he look?...  Well, we can't all
be officers, can we?"|speech|BARNES|M|True
72||(laughs)|location|||
73|BARNES|They tell me he's brilliant.|speech|BARNES|M|True
74||EXT.  BARNES' OFFICE|location|||
75||"Norman stands in front of the door.  The doorplate reads: PROJECT
COMMANDER -- CAPTAIN HAROLD BARNES.  Norman straightens his big-knotted
tie.  Deep breath."|stage direction|||
76||INT.  BARNES' OFFICE|location|||
77||"As the door opens, Barnes is putting down the phone, rises from his
desk, as Norman steps inside."|stage direction|||
78|BARNES|Dr. Norman Johnson.  Welcome aboard.|speech|BARNES|M|True
79||They shake hands.|stage direction|||
80|NORMAN|Thank you, Colonel.|speech|NORMAN|M|True
81|BARNES|Captain.|speech|BARNES|M|True
82|NORMAN|Captain.  Right, forgive me.|speech|NORMAN|M|True
83||Barnes looks at Norman, sizing him up.  An akward silence.|stage direction|||
84|NORMAN|"Well, thanks for the opportuninty
here -- my wife appreciates it."|speech|NORMAN|M|True
85|BARNES|"Don't thank me, Dr. Johnson.  You
weren't my choice.  The Pentagon made
me take you."|speech|BARNES|M|True
86||(smiling)|location|||
87|NORMAN|"The Pentagon?  I didn't know I had
friends in Washington."|speech|NORMAN|M|True
88||Norman tries to laugh as Barnes ushers him to the door...|stage direction|||
89|BARNES|"Come with me.  The team's already
waiting."|speech|BARNES|M|True
90|NORMAN|What team?|speech|NORMAN|M|True
91||INT.  HALLWAY|location|||
92||Barnes leads Norman down the corridor, lined with OFFICERS and GUARDS.|stage direction|||
93|BARNES|What have you been told so far?|speech|BARNES|M|True
94|NORMAN|"The usual.  Plane crash.  Survivers
unknown.  Routine stuff really."|speech|NORMAN|M|True
95|BARNES|Anything else?|speech|BARNES|M|True
96|NORMAN|Nothing else.|speech|NORMAN|M|True
97||A GUARD unlocks a large, steel door.|stage direction|||
98|GUARD|Captain Barnes.  Dr. Johnson.|speech|GUARD|F|
99|NORMAN|Hello.|speech|NORMAN|M|True
100||"Norman looks at the guard as they proceed through the doorway,
wondering how the guard knows his name."|stage direction|||
101|BARNES|"You talk to any reporters?  Any
press?"|speech|BARNES|M|True
102|NORMAN|Press?  No, I haven't.|speech|NORMAN|M|True
103||The steel door shuts loudly behind them.|stage direction|||
104|BARNES|"Good.  Security's been our biggest
worry.  Now that you're here we can
shut this thing down tight."|speech|BARNES|M|True
105|NORMAN|"From what?  What's with all the
security?"|speech|NORMAN|M|True
106|BARNES|"Well, we don't have all the facts
yet."|speech|BARNES|M|True
107||Another GUARD opens up another large steel door...|stage direction|||
108||INT.  TECH ROOM|location|||
109||"Barnes leads Norman through the room, crammed with video monitors,
screens, and grids.  Officers talk into radios.  Technicians work on
computers."|stage direction|||
110|BARNES|"We're moving fast considering the
storm."|speech|BARNES|M|True
111|NORMAN|Storm?  What storm?|speech|NORMAN|M|True
112|BARNES|"A cyclone's on it's way in.  I
thought they would have told you on
the phone."|speech|BARNES|M|True
