|character|text|type
0||"ANGELS & DEMONS
Written by
Akiva Goldsman
April, 2008"|unknown
1||"INT      PAPAL APARTMENT      DAY
CLOSE ON an ornate ring.     It's intricately carved with a seal, an
image of St. Peter casting a net.     The ring is carried on a satin
pillow through a darkened, regal apartment.     In the distance,
BELLS ARE TOLLING   -- the slow, solemn tones that announce a death.
A dozen men in scarlet cassocks, ROMAN CATHOLIC CARDINALS, bend
down to inspect the ring, nodding in affirmation, part of an
ancient ritual.
A younger man (the CAMERLENGO) in a black cassock takes a silver
knife and scratches the ring's seal twice, once horizontally and
once vertically, in the sign of the cross.
Now the ring is placed on a lead block.    The Camerlengo raises a
silver mallet and SMASHES it down, shattering the ring into a
thousand tiny pieces.
As the Cardinals confirm to their satisfaction that the ring has
been destroyed, the HUSHED VOICE of a NEWS REPORTER comes over the
image."|stage direction
2||REPORTER|unknown
3||"-- the Ring of the Fisherman, which
bears the official papal seal and by
Vatican law must be destroyed
immediately following the Pope's
death."|location
4||"IN THE HALLWAY JUST OUTSIDE THE APARTMENT,
the Cardinals file out in a solemn procession. Behind them, the
Camerlengo closes and locks the doors to the apartment entrance,
helped by an AIDE who stretches red silk across the doors in the
form of an X."|stage direction
5||REPORTER (O.S.)|unknown
6||"The Pope's Chamberlain, or
""Camerlengo,"" then seals the papal
apartments ---"|location
7||"At the juncture point of the doors, the Camerlengo places a glob
of hot wax, then raises a seal and BURNS it into the wax with a
hot SIZZLE.    TWO SWISS GUARDSMEN, traditionally attired, step in
front of the doors, their eight-foot swords held in a low cross."|stage direction
8||REPORTER (O.S.) (cont'd)|unknown
9||"--- and Swiss Guard will remain posted
outside the doors for at least nine
days of mourning, a period known as
tempe sede vacante, or ---"|location
10||2.|unknown
11||"INT      ST.   PETER'S BASILICA         DAY
In St. Peter's Basilica, we move in toward an empty chair, a chair
so magnificent it can only be called a throne."|stage direction
12||REPORTER (O.S.)|unknown
13||"--- ""the time of the empty throne."""|location
14||A ring appears around the empty throne and --|stage direction
15||DISSOLVE TO:|unknown
16||"INT      CERN - DETECTOR ROOM          DAY
-- a ring as ornate in its way as the Ring of the Fisherman, except
this one is a mass of technological sophistication.    It's twenty-
five feet across, covered with wires, sensors, gizmos.    It's the
centerpiece of a massive laboratory the size of a football field.
SCIENTISTS and TECHNICIANS read off checklists in a variety of
languages, none of them English so far.    The place is a hive of
activity and sound; cooling water WHOOSHES through pipes, the
static HUM of high levels of current floats in the air.
VITTORIA VETRA, an intense woman in her mid-thirties with the long
stride of an impatient person, makes her way across the floor to
PHILLIPE, the project manager, a Frenchman around fifty.    She
follows him as he climbs down a scaffolding that surrounds the
detector wheel and heads toward a console across the room."|stage direction
17||"VITTORIA
(in Italian, subtitled)"|unknown
18||"Somebody pulled us off the grid,
Phillipe."|location
19||"PHILLIPE
(responds in French,
also subtitled)"|unknown
20||"You hit 36kV down there yesterday.
The whole synchrotron only loads 18."|location
21||"VITTORIA
(switching to French)"|unknown
22||"And the LEAR's specked up to 42. It's
all approved by the Director, you want
me to call him?"|location
23||"Reluctantly, Phillipe sits down at a console and starts entering
commands, shaking his head."|stage direction
24||"3.
PHILLIPE
Waste of power, what're you
extracting, still ten to the seventh
APs a second?    How long to produce
a gram at that rate?
VITTORIA
About two billion years.     At that
rate."|unknown
25||"He looks at her sideways, didn't like the sound of that.    He
hits a few last keystrokes and a series of flashing lights
reconnect what looks like a lower laboratory complex to the main
grid.    She nods her thanks and starts to go."|stage direction
26||"PHILLIPE
Vittoria.
(switching to soft
ITALIAN)
Please don't blow us all to heaven."|unknown
27||"And on the word ""heaven,"" everything goes white and --"|stage direction
28||DISSOLVES TO:|unknown
29||"INT      ST.    PETER'S BASILICA          DAY
--- a veil of thin white silk billows down over the face of the
dead pontiff. TWO VATICAN FUNEREAL WORKERS pull a second veil over
his face, then another over his head and hands.
A burled cypress lid slides over the top of the coffin, which is
carried out of frame and into ---
EXT     ST.    PETER'S SQUARE           DAY
--- St. Peter's Square, packed with THREE HUNDRED THOUSAND MOURNERS,
including kings, queens, presidents, and prime ministers."|stage direction
30||"REPORTER (O.S.)
Following the elegy Mass, the body of
the pontiff, borne by the traditional
twelve pall bearers will be sealed in
a zinc crypt deep in the Vatican
Grottoes along with the bodies of
twenty-five other popes."|unknown
31||"The PROCESSION OF CARDINALS is a ribbon of red making its way
through the kaleidoscope of colors of the assembled religious
dignitaries.    On the brilliant array of colors ---"|stage direction
32||"CUT TO:
4."|unknown
33||"INT      CERN - DETECTOR ROOM          DAY
--- another array of colors, this one like the best fireworks
display you've ever seen.     Pulling back, we realize it's on one
of the giant monitor screens in the detector room at CERN, all of
which are lit up with similar arrays.
Something has happened and there's an enormous amount of
excitement in the room.    More Scientists and Technicians pour
in, take their seats at consoles, CONFER excitedly.    A
computerized voice speaks English over a loudspeaker:"|stage direction
34||VOICE (O.S.)|unknown
35||Beam on beam collisions are active.|location
36||"It repeats the message in Italian, German, French, and Chinese.
INT      CERN TUNNEL      DAY
Elevator doors open in a subterranean tunnel and Vittoria steps
out.    A long tube, about four feet across, runs off into the
distance, and as Vittoria heads off in the other direction, we see
that the tunnel, and its cylinder, go on forever that way too.
TWO MORE TECHNICIANS hurry down the tunnel and jump into the
elevator she just vacated.
Vittoria steps up to a security panel and places her chin in a
cup.    A vertical laser sweeps across her eyeball and we --"|stage direction
37||CUT TO:|unknown
38||"INT      ST.   PETER'S BASILICA         DAY
--- an ancient carved incense holder that swings back and forth at
the end of a chain, swung by a PRIEST in St. Peter's Basilica. A
THOUSAND FAITHFUL are gathered for ---"|stage direction
39||REPORTER|unknown
