|character|text|type
0||"INTERSTELLAR
Written by
Jonathan Nolan
STORY BY
Jonathan Nolan, Kip Thorne & Lynda Obst
MARCH 12 2008"|unknown
1||"SPACE.
But not the dark lonely corner of it we're used to. This is
a glittering inferno -- the center of a distant galaxy.
Suddenly, something TEARS past at incredible speed: a NEUTRON
STAR. It SMASHES headlong through everything it encounters...
planets, stars. Can anything stop this juggernaut?
Yes. Something looms at the heart of the galaxy, hidden
inside the blinding starlight, a dark flaw in the fabric of
existence itself: a BLACK HOLE.
The neutron star is pulled into the black hole's swirl,
spiraling closer and closer to destruction. Finally, it
contacts the hole's edge and EXPLODES.
The EXPLOSION is so powerful that it sends shock waves into
the fabric of space-time itself. We ride one of these waves,
racing back out from the black hole.
Suddenly, a portion of the wave disappears down a crystal-
like hole, emerging in a much darker region of the universe --
a backwater that, as the wave races past a giant red planet
with a distinctive eye, we recognize as our own.
The wave, now just an infinitesimal ripple, finally reaches
our blue planet. It drops into our atmosphere over North
America, toward the high desert east of the Cascades, and
through the roof of a nondescript warehouse.
The wave tickles the atoms in the steel shell of a vacuum
chamber, then dances a tiny jig with a laser beam reflected
in a heavy piece of glass.
The wave shoots back out of the building and disappears in
the fractal branches of a tumbleweed resting against a
concrete tube that stretches for miles in the desert.
An SUV speeds past the tumbleweed and we follow it till it
parks at another plain-looking building at the opposite end
of the tube. A MAN climbs out of the SUV."|stage direction
2||INT. CONTROL ROOM, WAREHOUSE -- DAY|location
3||"The man lets himself into a large room that looks like Mission
Control. He pours himself a cup of coffee. It is the weekend
and the place is empty. No one has been there to see the
displays flashing a distinctive shape -- a pulse followed by
a series of echoes.
The man looks up at the screen, then DROPS his cup of coffee."|stage direction
4|CUT TO:|2.|speech
5||INT. LIGO OFFICES, CALTECH, PASADENA -- DAY|location
6||"The Laser Interferometer Gravitational-Wave Observatory
headquarters at Caltech is a frenzy of activity. POSTDOCS
and RESEARCHERS huddle around monitors and printouts, arguing.
ANSEN, 60s, the director of LIGO, walks through the frenzy.
A postdoc hands him a printout: a pulse followed by echoes."|stage direction
7||INT. LIGO DIRECTOR'S OFFICE, CALTECH -- DAY|location
8||"Ansen steps into the relative calm of a large, sunlit office,
which overlooks a grassy stretch of Caltech's campus.
His ASSISTANT, 30s, is on the phone, on hold. He looks up
at Ansen as he enters."|stage direction
9|ASSISTANT|I'm on hold with the INS.|speech
10|(COVERS MICROPHONE)|"Don't you think we should double
check the triangulation before we"|speech
11|"CALL ANYBODY-
ANSEN"|We have double checked it.|speech
12||Someone finally picks up the line.|stage direction
13|ASSISTANT|"Yes. I'm trying to reach-
(pause, listens)
No, I don't think you understand how
serious this is."|speech
14|(PAUSE)|"Because if you did, we'd be having
this conversation in person."|speech
15||He listens for a moment, then hangs up the phone, confused.|stage direction
16|ANSEN|What did they say?|speech
17|ASSISTANT|"They said we should look out the
window."|speech
18||"Ansen steps to the window and looks out:
In the courtyard below, coeds are scrambling to get out of
the way as a military helicopter sets down in the middle of
the quad and dozens of ARMED FEDERAL AGENTS converge on his
building."|stage direction
19|ASSISTANT|3.|speech
20||INT. MAIN CONFERENCE ROOM, LIGO, CALTECH -- DAY|location
