|character|text|type
0||"HALL PASS
Written by"|unknown
1|unknown|Peter Farrelly, Bobby Farrelly, Kevin Barnett & Pete Jones|speech
2||September 18, 2009|unknown
3||EXT. HIGHWAY - NIGHT|location
4|FADE IN:|"Very late. All is quiet. Then a battered MINI-VAN blows by
a row of hedges that have been pruned to read: 'WELCOME TO
CAPE COD.' A moment later a FLASHING COP CAR flies by in HOT
PURSUIT."|speech
5||INT. MINI-VAN - SAME|location
6|FADE IN:|"The WINDSHIELD IS GONE and the wind blows back the hair of
two BEAT-UP-LOOKING MEN. The driver, FRED SEARING, 40-ish,
has a look of determination and resolve on his chunky face,
despite the BLACK EYE and BLOOD-STAINED TISSUE dangling out
of his nose. The nervous passenger is RICK MILLS, 38."|speech
7|RICK|Pull over, man!|speech
8|FRED|No way, I can out-run 'em!|speech
9|RICK|"No you can't--not in this thing!
Another POLICE CRUISER FISHTAILS OUT OF A SIDE STREET and
JOINS THE CHASE."|speech
10|RICK (CONT'D)|Oh God, now there's two of 'em!|speech
11|FRED|"I don't care--I'm not stopping 'til
we get there!"|speech
12|RICK|Are you crazy?!|speech
13|FRED|"Yeah, I'm crazy! I'm crazy about my
wife!
ESTABLISHING SHOT OF A CAPE COD HOSPITAL - NIGHT
Rick and Fred come SKIDDING UP to the EMERGENCY ENTRANCE
followed by the two police cruisers. When they stop, we see
that somebody has spray-painted 'HORNY OLD MAN' on the side
of the mini-van.
Fred jumps out and SPRINTS toward the entrance. SEVERAL COPS
spring from their cars and give chase. Before Fred can reach
the front doors, he gets KNOCKED VIOLENTLY to the ground.
Rick climbs out of the passenger seat with HIS HANDS RAISED."|speech
14|RICK|"Hear me out, gentlemen, I can
explain every--!
AS A BURLY OFFICER'S HEAD CONNECTS WITH RICK'S CHEST, we..."|speech
15|FREEZE FRAME|"2.
.And FADE TO BLACK... and then:
SMASH CUT TO:
Law & Order MUSIC CUE as we SUPER:
TWO WEEKS EARLIER
FADE BACK IN:"|speech
16||INT. RICK'S FAMILY ROOM - DAY|location
17|FREEZE FRAME|"ON TV SCREEN - a video shows several YOUNG PEOPLE, early-
20's, sunning themselves at the beach. A YOUNG-LOOKING RICK
hams it up for the camera.
RICK (O.S.)
See the stud in the blue shorts?
That's me the summer I got out of
college.
LITTLE GIRL'S VOICE (O.S.)
Wow, Dad, you used to have muscles.
REVERSE ANGLE reveals EMMA, 6, and GUNNAR, 4, sitting on
either side of Rick."|speech
18|RICK|I still have a few.|speech
19|GUNNAR|"Where?
Rick shoots him a look."|speech
20|RICK|"They're hidden.
BACK ON TV SCREEN - A PRETTY GIRL with a knockout body comes
up and puts her arms around Rick."|speech
21|EMMA|Who's that girl?|speech
22|RICK|That's Mommy.|speech
23|EMMA|"No, I mean the young one standing
next to you."|speech
24|RICK|That's Mommy.|speech
25|EMMA|"Mommy used to have long hair? And
she wore a bikini?"|speech
26|"RICK
(WISTFULLY)"|"Yes she did.
3."|speech
27|EMMA|"How come she doesn't wear a bikini
anymore?"|speech
28|GUNNAR|Is it because of her fat ass?|speech
29|RICK|"I guess. What? No. Who said Mommy's
got a fat ass?"|speech
30|GUNNAR|"Mommy.
LONG BEAT."|speech
31|RICK|"Well, uh, I don't appreciate that
language, Gunnar. You've got the
best mom in the whole world--don't
ever say anything bad about her.
Just then, MAGGIE comes GRUNTING into the room carrying a ONE-
YEAR-OLD BABY in one arm and a basket of laundry in the
other. She's in her late-30's, cute, with short, manageable
mommy hair. She's wearing SWEATPANTS, an OVERSIZED T-SHIRT,
and NO MAKE-UP."|speech
32|RICK (CONT'D)|"Hey beautiful, you better get a
move on--we're supposed to be
meeting Fred and Grace soon."|speech
33|MAGGIE|I know, I know, I'm trying.|speech
34|RICK|Well how long you gonna be?|speech
35|MAGGIE|"Forty-five minutes--sooner if you
help with the kids.
Maggie looks to him, hopeful."|speech
36|"RICK
(NONCHALANT)"|"Forty-five minutes is good.
Maggie shoots him a look and Rick smiles."|speech
37|RICK (CONT'D)|"I'm kidding. Okay, kids, first one
in the tub gets college paid for.
Emma and Gunnar just stare at him."|speech
38|RICK (CONT'D)|"Come on, you bums, let's go!
4.
As Rick starts to tickle his kids they run out of the room,"|speech
