|character|text|type
0||EXT. FRONT LAWN - OVERHEAD SHOT - NIGHT|location
1||DEBO is laid out on the grass.|stage direction
2|CRAIG (V.O.)|"In the movies, when you beat up the
neighborhood bully; you suppose to live
happily ever after.  But around here;
that's when all the drama begins..."|speech
3||"Blue and red police lights flash over Debo's body.  Two
sheriffs walk INTO OUR FRAME and stand over Debo.  They flash
their lights on him."|stage direction
4|CRAIG (cont'd) (V.O.)|"Last Friday; I got fired for the first
time.  I got high for the first time.  I
got shot at for the first time and I
kicked Debo's ass for the first time..."|speech
5||"They get him to his feet; but he stumbles and falls in the
bushes like a knocked out prize fighter.  The sheriffs laugh
at him.
Debo looks dazed and confused.  The sheriffs help him out the
bushes and start to cuff him."|stage direction
6|CRAIG (cont'd) (V.O.)|"I was the man that night; and Debo ended
up going to jail for a couple of years.
But he told Ezal he was getting out next
Friday.  He said, when he see me, he was
gonna smoke me on the spot..."|speech
7||They walk him OUT OF FRAME...|stage direction
8||"FADE TO BLACK.
OVER BLACK:"|unknown
9|CRAIG (cont'd) (V.O.)|And today is next Friday...|speech
10||"SOUNDTRACK!
""New Line Cinema presents, etc., etc...
FADE IN:"|stage direction
11||EXT. LOS ANGELES - EARLY MORNING|location
12||"OPENING CREDITS.  It's early Friday morning and the sun peeks
over the LA skyline.  As the city starts to awake and the
credits continue to roll;
we see SEVERAL SHOTS of the real people who make up Los
Angeles.  It seems that they all move to the same beat."|stage direction
13||EXT. L.A. COUNTY JAIL - CONTINUOUS|location
14||"Debo is released from the Twin Towers County Jail.  Still in
his orange jumpsuit, he walks right past us and down the
street.  Everybody clears his path.
SOUNDTRACK still PUMPIN'.
Debo crosses the street passing an old man dancing and
directing traffic.  Debo stops, the man starts to dance in
front of him.  He stares for a second, then he's on his way.
Still walking tall and hard, he trips over a crack in the
sidewalk (losing cool points).
Three little black girls in plaid uniforms practice the
latest dance steps on their way to school.  Debo is walking
towards them.  They scream and take off in the other
direction.  He smiles.  Briefly.
Still walking; he stops at a corner.  A SA boy waits to cross
with his low-rider bike.  A Metrolink train passes.  After it
goes by; we see Debo riding off on the boy's bike.  He's on
the ground holding his eye.
Debo continues to ride through the city.
He turns a corner or two and comes to a stop at Craig's
house."|stage direction
15||EXT. JONES' HOUSE - CONTINUOUS|location
16||"Mr. Jones' dog catcher's truck sits in front of the house.
A CHIHUAHUA (like the Taco Bell dog) takes a dump on the
lawn.  It starts to BARK at Debo.  He looks down at the dog
and kicks him in the street.  The DOG YIPES!
Debo focuses his attention on Craig's house."|stage direction
17||INT. JONES' HOUSE - CONTINUOUS|location
18||"The hallway is clear and quiet, until MR. JONES (Craig's
father), storms out of the bedroom.  He struggles to put on
his dog catcher's uniform.  He stops at the bathroom door and
knocks hard."|stage direction
19|MR. JONES|"Craig!  Craig!  Off yo' ass and on yo'
feet; this ain't the time to beat your
meat!"|speech
20||Mr. Jones laughs at himself.|stage direction
21|CRAIG (O.S.)|I'll be out in about 35-40 minutes!|speech
22|MR. JONES|"Hurry up; today is Fri-day!  And we gotta
hit the high-way!"|speech
23||Mr. Jones continues on his way; dancing to the beat.|stage direction
24||INT. BATHROOM - CLOSE-UP ON HIGH TIMES MAGAZINE - CONTINUOUS|location
25||"Hands crack open a $20 sack of bud onto the magazine.  A pack
of Zigzags fall INTO FRAME.  Papers are ripped from the
package.
CLOSE UP ON CRAIG JONES
the doctor of this delicate operation."|stage direction
26|CRAIG (V.O.)|"Soon as my pops found out what Debo said
to Ezal, he wanted me to move with my
uncle and little cousin in Rancho
Cucamonga.  Til' things calm down, or
Debo went back to prison.  Whichever
comes first."|speech
27||"He's sitting on the toilet (dressed: not using it) putting
the finishing touches on his masterpiece.  He licks, rolls
and slides the 'J into the fifth pocket on his Levi jeans."|stage direction
28|CRAIG (cont'd) (V.O.)|"I feel like the biggest punk around here.
I wiped Debo's ass.  He should be the one
moving."|speech
29||He exits.|stage direction
30||EXT. JONES' HOUSE - CONTINUOUS|location
31||"The front door opens.  Mr. Jones walks out the door, yelling
back into the house."|stage direction
32|MR. JONES|"Craig!  Let's go!  I don't wanna hit that
traffic."|speech
33||"He steps off the porch backwards and into ""fresh Chihuahua
shit.""  He slips and falls on the grass."|stage direction
34|MR. JONES (cont'd)|I be got damn.|speech
35||"Mr. Jones gets up.  He brushes the grass off his uniform.  He
looks clean, but when he turns around dog shit is smashed all
over his back and butt."|stage direction
36|MR. JONES (cont'd)|Craig!  Craig!|speech
37||Craig emerges from the house with his bags in hand.|stage direction
38||(irritated)|location
39|CRAIG|Here I come!|speech
40||(still mad)|location
41|MR. JONES|Well bring yo' ass on...|speech
42||Craig slams the door and starts towards the truck.|stage direction
43|CRAIG|What's the matter?|speech
