|character|text|type
0||"CLASH OF THE TITANS
Written bY
John Glenn & Travis Wright
Based on the 1981 movie ""Clash of the Titans""
Written by
Beverly Cross
May 28,   2008"|unknown
1||EXT. ALLEYWAY (VILLAGE) - DUSK|location
2|FADE IN:|"Gloomy, last light. From out of the shadows comes            --
A DOG. A dog of war. Big, mangy, muscular, scary. As
he moves down the alley, the way becomes increasingly
choked with fallen structures. and signs of tumult."|speech
3||EXT. BATTLEFIELD - DUSK|location
4|FADE IN:|"TRACKING WITH THE DOG as he comes onto a battlefield.
The hellish scene is REVEALED TO US SLOWLY --
SERIES OF SHOTS
as the Dog traverses a landscape of --
BODIES, frozen in contorted death poses. This was
furious, hand-to-hand fighting between human SOLDIERS and
nightmare CREATURES, their corpses now in piles to the
horizon.
The Dog climbs a mound of casualties. At the top, the
Dog looks back across the battlefield. The Dog's eyes
are sad, his expression weary and disgusted."|speech
5||EXT. THE PALACE OF ACRISIUS - NIGHT|location
6|DISSOLVE TO:|"The entrance is patrolled by a dozen PALACE GUARDS. They
don't see the Dog pad silently to a fissure in the palace
wall and disappear inside."|speech
7||INT. THE PALACE OF ACRISIUS - GREAT HALL - NIGHT|location
8|DISSOLVE TO:|"Bloodied and battered, the King's GENERALS are
disagreeing loudly about strategy. A loud BANGING sound
pierces the hubbub, and the officers quiet, turning to --
KING ACRISIUS, a striking man in his prime, his handsome
face marked by one crooked scar on his jaw. He commands
the room --"|speech
9|KING ACRISIUS|"Now we end the debate about
tactics... and begin to plan for
victory.
2.
AT THE BACK OF THE HALL
The Dog stares at the King. Then slips away."|speech
10||INT. THE PALACE OF ACRISIUS - GREAT STAIRS - NIGHT|location
11|KING ACRISIUS|Unseen by exhausted Guards, the Dog bounds up the stairs.|speech
12||INT. THE PALACE OF ACRISIUS - ROYAL APARTMENT - CORRIDOR -|location
13|NIGHT|"The Dog approaches a doorway; stops to watch from the
shadows."|speech
14||INT. THE PALACE OF ACRISIUS - BEDCHAMBER - DOG'S POV -|location
15|NIGHT|"In the dim bedchamber, the SILHOUETTE of QUEEN DANAE as a
LADY-IN-WAITING removes her gown, revealing the Queen's
perfect body as she slips into bed. The Lady-in-Waiting
leaves.
The Dog's eyes. He moves forward."|speech
16|FLOOR-LEVEL|"TRACKING WITH the Dog's legs as they MORPH INTO HUMAN
LEGS. The CAMERA RISES BEHIND a towering male figure,
who roughly pulls a curtain aside.
In the bed, the Queen is startled, then pleased."|speech
17|QUEEN DANAE|"My King! Has the strategy been
set so quickly?"|speech
18|REVERSE ANGLE|"The looming figure looks exactly like King Acrisius,
including the distinctive scar. He regards her hungrily."|speech
19|QUEEN DANAE|Come to your Queen, my King.|speech
20||INT. THE PALACE OF ACRISIUS - GREAT STAIRS - SUNRISE|location
21|QUEEN DANAE|"The real King Acrisius wearily climbs the stairs with
AIDES and Guards. Suddenly, the King stops."|speech
22|(CONTINUED)|3.|speech
23|CONTINUED:|"On the wall above is the huge shadow of a four-legged
creature -- and now it appears:
The Dog stops at the top of the stairs and regards the
men without fear -- its eyes blaze with a God's power.
Even Acrisius, who fears nothing, steps back. The others
raise their weapons.
The Dog comes down the steps, eyes upon them, and passes
close by. No one dare move. The Dog disappears into the
shadows below."|speech
24||EXT. THE SEA - ROCKY PROMONTORY - CLOSE ON KING ACRISIUS'|location
25|DISSOLVE TO:|"HARDENED COUNTENANCE - DAY
staring at --"|speech
26|ANOTHER ANGLE|"Queen Danae, PREGNANT NOW, and weeping. Her arms are
bound.
A ROYAL ENTOURAGE is gathered. The women weep, the men
agonize.
Palace Guards lift the Queen into a chest and chain it
closed. On the King's signal, the Guards carry the chest
to the edge and drop it into the rough sea. We HEAR a
SCREAM from within.
Some members of the Royal Entourage look with scorn at
their King, outraged by this double murder. Acrisius
registers their disapproving looks and angrily turns to
leave the promontory.
WE SEE in his face what the others do not -- shame and
doubt.
IN THE WATER BELOW, the chest rights itself and rides out
on the tide."|speech
27||EXT. SAND DUNES OF A LONELY BEACH - NIGHT|location
28|ANOTHER ANGLE|"Two HORSEMEN gallop in the moonlight. The first Rider
sways in the saddle and falls from his mount. He
staggers to his feet, a skin of ale in his hands. It is
King Acrisius, very drunk.
The second Rider, the King's STEWARD, dismounts to give
aid, though he's also drunk."|speech
29|(CONTINUED)|4.|speech
30|"CONTINUED:
KING ACRISIUS
(RAGING)"|"My own subjects condemn me! They
dare judge me? And what emboldens
this treachery?..."|speech
31||STEWARD|unknown
32|"CONTINUED:
KING ACRISIUS
(RAGING)"|"You are mistaken, my King. None
would risk your anger --"|speech
33||KING ACRISIUS|unknown
34|"CONTINUED:
KING ACRISIUS
(RAGING)"|"(oblivious to him)
It is Zeus who warps my
kinadom!... Zeus the ungodly, Zeus
the defiler...
This talk sobers the Steward instantly; he looks about
fearlessly."|speech
35||STEWARD|unknown
36|"CONTINUED:
KING ACRISIUS
(RAGING)"|"Please, speak not these things                           --
Acrisius spins on him, out of control --"|speech
37|KING ACRISIUS|"He cuckolds me in my castle, rapes
my precious Queen! This is a low,
conniving God... But I have bested
him on this day and humbled the
great Prime."|speech
38|(SWIGS ALE)|"Tell me, Panos, who rivals Zeus on
Olympos? Who does the Fearless
One fear?"|speech
39|STEWARD|"I beg you, Your Highness --
Acrisius pulls a dagger and holds it to the Steward's
throat."|speech
40|KING ACRISIUS|Tell me what the Priests say!|speech
41|STEWARD|"(terrified, halting)
Tiamat... Tiamat, Queen of the
Deep."|speech
42|(WHISPERING)|"Those who dare, whisper she covets
Zeus' throne and schemes to
achieve it, the ambitious Goddess
of the Dark Oceans..."|speech
43|(CONTINUED)|5.|speech
44|"CONTINUED:
KING ACRISIUS"|"Yes, Tiamat! And today I have
honored her.
The King whirls and staggers up the crest of the dune."|speech
45|KING ACRISIUS|"I've taken Zeus' whore and the
bastard she grows in her belly and
thrown them to Tiamat in her rough
sea!
(toward the moonlit"|speech
46|OCEAN)|"I honor Zeus' rival with all that
was dear to me --
(falters, ashamed)
-- and commit double murder in her
honor...
About to go to pieces, rage seizes him again --"|speech
