|character|text|type
0||"LOVE AND BASKETBALL
BY
GINA PRINCE-BYTHEWOOD"|unknown
1||"OPENING TITLES
SLOW MOTION.  STYLIZED.  TIGHT.
The silhouette of a man and woman.  They are on a blacktop
basketball court, playing a sexually-charged game of one-one-
one.
Sweat glistens.  Hands pull at clothes.  Hips bump and
collide.  Eyes lock..."|stage direction
2||FADE TO:|unknown
3||"BLACK.
FADE IN:
TITLE CARD: ""FIRST QUARTER"" then ""1981""
BALDWIN HILLS"|stage direction
4||EXT. MCCALL HOUSE - LATE MORNING|location
5||"An upper middle-class neighborhood, known as the Black
Beverly Hills.  Big houses, green grass and Caddies in every
other driveway.  The street is quiet, until --"|stage direction
6|YOUNG VOICE (O.S.)|You wanna be Kareem?|speech
7||"CAMERA REVEALS: QUINCY MCCALL, eleven years old, dribbling a
basketball in front of KELVIN and JAMAL, also eleven.  He
sports a fro, a ""Clippers"" jersey, and a serious swagger."|stage direction
8|QUINCY (CONT'D)|"All his big butt do is stand by the
basket."|speech
9|JAMAL|Shoot, I'll be blocking your stuff.|speech
10|KELVIN|I'm gonna be like Dr. J.|speech
11|QUINCY|I'ma be like my Dad.|speech
12|JAMAL|He ain't a star or nothing.|speech
13|QUINCY|"I don't see none of your sorry daddies in
the NBA."|speech
14|KELVIN|Hey, look, Q.|speech
15||"Quincy follows Kelvin's eyes, to a beat-up pair of Converse
All-Stars approaching from next door.  Walking in the kicks
is a YOUNG KID in a T-shirt and Tuff-skins, and a LAKERS cap
pulled low.  A moving van is parked in the driveway."|stage direction
16|KELVIN (cont'd)|Thought only girls were moving in.|speech
17|QUINCY|That's what my Moms said.|speech
18|KELVIN|I hope he can ball.|speech
19|JAMAL|Bet he's a scrub.|speech
20||The Kid stops at the edge of Quincy's driveway.|stage direction
21|KID|Hey.|speech
22|QUINCY|Hey.|speech
23|KID|Can I play?|speech
24|QUINCY|You nice?|speech
25|KID|Yeah, I'm nice.|speech
26||Quincy looks the Kid up and down, then --|stage direction
27|QUINCY|You and Kelvin gainst me and Jamal.|speech
28||"Quincy tosses the Kid the ball.  The Kid pulls off the
baseball cap.  Brown hair tumbles down, framing a soft brown
face and bright eyes.  She is MONICA WRIGHT, eleven years
old."|stage direction
29|JAMAL|Ah man, he is a girl.|speech
30|QUINCY|Girls can't play no ball.|speech
31|MONICA|Ball better than you.|speech
32||"Quincy laughs derisively as Monica walks to the top of the
driveway."|stage direction
33||(whispering)|location
34|QUINCY|What a dog.|speech
