|character|text|type
0||"BEGINNERS
Written by
Mike Mills"|unknown
1||INT. HAL FIELDS HOME.|location
2||A single daisy stands in a vase in an empty kitchen.|stage direction
3||INT. HAL'S BEDROOM|location
4||"OLIVER FIELDS clicks on the light to the closet. He looks at
the rack of his parents' clothes.
He begins to put some in a box marked ""home"", some in a box
marked ""thrift""."|stage direction
5||INT. HAL'S BATHROOM|location
6||"Oliver enters the bathroom and flushes bottle after bottle of
pills and liquids down the toilet. Next he struggles as he
looks over the old toothbrush, hairbrush, all the bottles and
tubes besides the sink. He stares for a beat, then throws
them all away.
INT/EXT. HAL'S TRASH AREA
Oliver hauls trash outside, adding it to a very large pile of
bags. An older Jack Russell Terrier, ARTHUR, follows him."|stage direction
7||INT. HAL'S OFFICE|location
8||"Oliver and Arthur sit on the office floor surrounded by
papers, boxes, books and trash bags. He finds a photo of HAL
FIELDS in an open Jean jacket, no shirt, it's attached to a
personal ad application which he begins to read.
CUT TO PAST"|stage direction
9||EXT. LARGE EMPTY PARKING LOT NIGHT|location
10||"In the dark, OLIVER FIELDS has a tape recorder and
microphone, he follows ANDY as he excitedly prepares, a group
of friends looks on."|stage direction
11|ANDY|Okay. Is it on? (recorder)|speech
12|OLIVER|Yeah yeah.|speech
13|ANDY|"This is for our friend Hal Fields.
Hal. We love you."|speech
14|(CONTINUED)|10/29/07 2.|speech
15||CONTINUED:|location
16||"Andy quickly lights a rack of large fireworks, they shoot up
into the night and explode - smoke - more explosions -
everyone's laughing. Oliver looks up at the fireworks,
recording the sounds, happy.
BOOM, BOOM, BOOM, BOOM, BOOM.
CUT TO PRESENT"|stage direction
17||EXT. HAL'S DRIVEWAY - NIGHT|location
18||Oliver has packed his car, he leans down to Arthur.|stage direction
19|OLIVER|You're coming to live with me now.|speech
20||Arthur looks at him.|stage direction
21|OLIVER|This is my car.|speech
22||Arthur hops in.|stage direction
23||EXT. STREET - NIGHT|location
24||Oliver's car drives down Sunset boulevard.|stage direction
25||INT. OLIVER'S HALLWAY - NIGHT|location
26||"Oliver and Arthur enter, he's carrying a box, his house is
dark and lonely."|stage direction
27||INT. HAL'S DINNING ROOM|location
28||Oliver enters his dining room, Arthur in tow.|stage direction
29|OLIVER|"This is the dining room where
people come and eat sometimes."|speech
30||The dog listens intently. Oliver moves on, the dog follows.|stage direction
31||INT. HAL'S LIVING ROOM|location
32||Oliver and Arthur enter the living room.|stage direction
33|OLIVER|This is the living room.|speech
34|(CONTINUED)|10/29/07 3.|speech
35||CONTINUED:|location
36||Oliver looks around, the dog looks with him.|stage direction
37||INT. OLIVER'S BATHROOM|location
38||"We see the door open revealing Oliver and Arthur continuing
their tour."|stage direction
39|OLIVER|That's the bathroom.|speech
40||The dog looks.|stage direction
41||INT. OLIVER'S BEDROOM - NIGHT|location
42||"Arthur lays next to Oliver in bed. Unable to sleep, Oliver
looks to the ceiling.
CUT TO NARRATED SEQUENCE
STILL BLACK AND WHITE AND COLOR PHOTOGRAPHS OF THE SUN, THE
STARS, YOSEMITE, GEORGE W. BUSH FLASH BY:"|stage direction
43|OLIVER|"OLIVER (V.O.)
This is 2003. This is what the sun
looks like, and the stars, nature.
This is the President."|speech
44||NOW PHOTOS OF THE SUN, STARS, NATURE, ETC. FROM 1955 FLASH|stage direction
45||BY:|location
46|OLIVER|"OLIVER V.O.
And this is the sun in 1955, and
the stars, and nature, and cars,
and phones, and movies, and the
President. These are what pets
looked like. These are fireworks.
This was smoking."|speech
47||"PHOTOGRAPHS, CROPPED IN ON FACES FROM 1955, VERY FAST
SEQUENCE OF PEOPLE KISSING:"|stage direction
48|OLIVER|"OLIVER (V.O.) (CONT'D)
This is what it looked like when
people kissed..."|speech
49||FAST SEQUENCE OF FACES FORM 1955 LAUGHING:|stage direction
50|OLIVER|"OLIVER (V.O.) (CONT'D)
...When they were happy..."|speech
51||SEQUENCE OF FACES CRYING:|stage direction
52|(CONTINUED)|10/29/07 4.|speech
53||CONTINUED:|location
54|(CONTINUED)|"OLIVER (V.O.) (CONT'D)
...When they were sad."|speech
55||FAST SEQUENCE OF MARRIAGE PHOTOS FROM 1955:|stage direction
56|(CONTINUED)|"OLIVER (V.O.) (CONT'D)
My parents got married in 1955."|speech
57||SHOT OF LOS ANGELES COUNTY MUSEUM, SHOT OF AN OLD HOUSE:|stage direction
58|OLIVER|"He was a museum director - she
fixed up old houses."|speech
59||1955 STILL PHOTO OF A BABY BEING BORN:|stage direction
60|OLIVER|"They had a child, and they stayed
married for 44 years..."|speech
61||"A SEQUENCE OF STILL SHOTS OF FRENCH TOAST IN DIFFERENT STAGES
OF BEING EATEN, THEN STILL SHOTS OF STRAWS THAT JUMP CUT INTO
CIGARETTES, THEN LIVE ACTION CLIP FROM THE TELETUBBIES, AND
THEN RAPID FIRE THROUGH STILL SHOTS OF EVERY PRESIDENT FROM
1924 TO 2003 AND BACK."|stage direction
62|OLIVER|"OLIVER (V.O.) (CONT'D)
...Until she died in their bed,
after four months of cancer and
eating French toast for every meal
and watching the Teletubbies
everyday and confusing white straws
for her cigarettes and skipping
back and forth through time inside
her head."|speech
63||INT. HAL'S HOUSE LIVING ROOM - DAY|location
64||"Hal fields sits on a couch, in a purple sweater, looking into
camera, struggling for words."|stage direction
65|OLIVER|"OLIVER (V.O.)
Six months later, my father told me
he was gay. He had just turned 75."|speech
66|HAL|I'm gay.|speech
67||"Same camera angle, Hal still looking into camera we jump cut
to him wearing a robe."|stage direction
68|HAL|"OLIVER V.O. (CONT'D)
I always remember him wearing a
purple sweater when he told me this
but actually he wore a robe."|speech
69|(CONTINUED)|10/29/07 5.|speech
70||CONTINUED:|location
71|HAL|I'm gay.|speech
72||"Same angle, we continue to jump cut through Hal talking to
camera, each cut in different clothes, and with each cut his
line has a different inflection."|stage direction
73|HAL (CONT'D)|I'm gay.|speech
74||Jump cut, new outfit.|stage direction
75|HAL (CONT'D)|"I loved your mother, but, uh... now
I want to explore this side."|speech
76||Jump cut, new outfit.|stage direction
77|HAL (CONT'D)|"I don't want to be just
theoretically gay, I want to do
something about it."|speech
78||New outfit and inflection.|stage direction
79|HAL (CONT'D)|"...I want to do something about
it..."|speech
80||New outfit and inflection.|stage direction
