|character|text|type
0||"NINOTCHKA
Written by
Charles Brackett, Billy Wilder & Walter Reisch
Based on a story by"|unknown
1||"SHOOTING DRAFT
1939"|unknown
2||"FADE IN ON:
AN ESTABLISHING SHOT OF PARIS IN THE MONTH OF APRIL"|stage direction
3||DISSOLVE TO:|unknown
4||"THE LUXURIOUS LOBBY OF THE HOTEL CLARENCE
CAMERA MOVES to a CLOSE SHOT of the desk. In the background
is a revolving door leading to the street. Through the
revolving door comes a strangely dressed individual, obviously
one who doesn't belong in such surroundings. It is Comrade
Buljanoff, a member of the Russian Board of Trade. Despite
the spring climate of Paris, he still wears his typical
Russian clothes, consisting of a coat with a fur collar, a
fur cap, and heavy boots.
Buljanoff glances around the lobby, obviously over-whelmed
by its magnificence. The Manager, puzzled by Buljanoff's
strange appearance, approaches him."|stage direction
5||(politely)|location
6|MANAGER|"Is there anything I can do for you,
monsieur?"|speech
7|BULJANOFF|No, no.|speech
8||"He exits toward the street. The Manager returns to his
customary duties, when suddenly a second Russian, similarly
dressed, pushes his way through the door and gazes around.
It is Comrade Iranoff.
The Manager, definitely mystified by now, approaches him."|stage direction
9|MANAGER|Yes, monsieur?|speech
10|IRANOFF|Just looking around.|speech
11||"Iranoff exits. Again the Manager returns to his duties, when
suddenly he sees that a third man, dressed in the same
fashion, has appeared in the revolving door. It is Comrade
Kopalski.
Kopalski doesn't leave the revolving door at all but as it
turns, drinks in the whole spectacle of the lobby. The Manager
is by now dumfounded.
STREET IN FRONT OF THE HOTEL CLARENCE
A taxi stands at the curb. Buljanoff and Iranoff are waiting
beside it, Iranoff holding a suitcase. Kopalski, returning
from the hotel, joins the group."|stage direction
12|KOPALSKI|"Comrades, why should we lie to each
other? It's wonderful."|speech
13|IRANOFF|"Let's be honest. Have we anything
like it in Russia?"|speech
14||(agreeing with him)|location
15|ALL THREE|No, no, no.|speech
16|IRANOFF|"Can you imagine what the beds would
be in a hotel like that?"|speech
17|KOPALSKI|"They tell me when you ring once the
valet comes in; when you ring twice
you get the waiter; and do you know
what happens when you ring three
times? A maid comes in -- a French
maid."|speech
18||"(with a gleam in his
eye)"|location
19|IRANOFF|"Comrades, if we ring nine times...
let's go in."|speech
20||(stopping him)|location
21|BULJANOFF|"Just a minute -- just a minute -- I
have nothing against the idea but I
still say let's go back to the Hotel
Terminus. Moscow made our reservations
there, we are on an official mission,
and we have no right to change the
orders of our superior."|speech
22|IRANOFF|"Where is your courage, Comrade
Buljanoff?"|speech
23|KOPALSKI|"Are you the Buljanoff who fought on
the barricades? And now you are afraid
to take a room with a bath?"|speech
24||"(stepping back into
the taxi)"|location
25|BULJANOFF|I don't want to go to Siberia.|speech
26||Iranoff and Kopalski follow him reluctantly.|stage direction
27|IRANOFF|"I don't want to go to the Hotel
Terminus."|speech
28|KOPALSKI|"If Lenin were alive he would say,
""Buljanoff, Comrade, for once in
your life you're in Paris. Don't be
a fool. Go in there and ring three
times."""|speech
29|IRANOFF|"He wouldn't say that. What he would
say is ""Buljanoff, you can't afford
to live in a cheap hotel. Doesn't
the prestige of the Bolsheviks mean
anything to you? Do you want to live
in a hotel where you press for the
hot water and cold water comes and
when you press for the cold water
nothing comes out at all? Phooey,
Buljanoff!"""|speech
30||(weakening)|location
31|BULJANOFF|"I still say our place is with the
common people, but who am I to
contradict Lenin? Let's go in."|speech
32||All three start to leave the taxi, as we|stage direction
33||DISSOLVE TO:|unknown
34||"LOBBY -- HOTEL CLARENCE -- AT THE DESK
Buljanoff, Iranoff, and Kopalski are approaching the Manager,
their only suitcase carried by two of them."|stage direction
35|KOPALSKI|Are you the manager?|speech
36||"(eyeing the three
suspiciously)"|location
37|MANAGER|Yes.|speech
38|KOPALSKI|"Pardon me for introducing Comrade
Iranoff, member of the Russian Board
of Trade."|speech
