|character|text|type
0||Man on the Moon|stage direction
1||"Man on the Moon (1999)
by Scott Alexander and Larry Karaszewski."|unknown
2||FADE IN:|stage direction
3||INT. VOID - DAY|location
4||"Standing in a nonexistent set is ANDY KAUFMAN, looking a bit
nervous.  Wide-eyed, tentative, he stares at us with a
needy, unsettling cuteness.  His hair is slicked-down, and
he wears the ""FRIENDLY WORLD"" costume from the Andy Kaufman
special.
Finally, Andy speaks -- in a peculiar FOREIGN ACCENT."|stage direction
5|ANDY (AS FOREIGN MAN)|"Hallo.  I am Andy.  Welcoom to my
movie."|speech
6|(beat; he gets upset)|"I hoped the story of my life would
be nice...but it turned out
terrible!  It is all LIES!  Tings
are mixed up... real people I knew
play different people.  WHAT A MESS!
So I broke into Universal and cut
out the junk.  Now it's much
shorter.  In fact, this is the end
of the movie.  So tanks for comink!
Bye-bye!"|speech
7||"Andy puts a needle on a phonograph, and swelling CLOSING
CREDITS MUSIC starts to play.  FINAL CREDITS roll.
Andy stands frozen, awkwardly looking at the audience.
Every time the music ends he picks up the needle and
restarts the music.  He does that as many times as the
credits require.
Finally, CREDITS END.  And then--a sly smile.  He leans in.
DROPS HIS ACCENT and WHISPERS."|stage direction
8|ANDY (AS REGULAR VOICE)|"Okay!  Just my friends are left.  I
wanted to get rid of those other
people... they would have laughed in
the wrong places."|speech
9|(beat)|"I was only kidding about the
movie... it's actually PRETTY GOOD!
It shows everything... from me as a
little boy until my death --"|speech
10|"(his eyes pop; he
covers his mouth)"|"Oops!!  I wasn't supposed to talk
about that!  Oh.  Eh, uh, we better
just begin.  It starts back in Great
Neck, Long Island..."|speech
11||"Andy turns to a primitive 16mm PROJECTOR and turns it on.
WHIR!  He smiles at the flickering light."|stage direction
12|ANDY|Oh, yes.  I remember it well...|speech
13||"We PUSH INTO the white light.  It fills our frame, blazing
whiter, whiter..."|stage direction
14||DISSOLVE TO:|unknown
15||EXT. KAUFMAN HOUSE - 1957 - DAY|location
16||"A BLACK AND WHITE image slowly becomes COLOR.  Great Neck,
1957.  An upper-class Jewish neighborhood.  In the street,
crewcut BOYS play t-ball, laughing and shouting.  A fat
convertible pulls up to the smallest house, and STANLEY
KAUFMAN, 40, gets out.  Still in his suit, he's a well-
meaning slave to his job -- tired, responsible.
Stanley goes over to admire the t-ball game.  At bat is his
son MICHAEL, 6, a natural charmer.  Michael swings -- crack!
-- and hits a solid single.  Stanley smiles."|stage direction
17|STANLEY|"That's my boy!  Good swingin',
kiddo."|speech
18|"(warm beat; then a
look)"|"Hey -- Michael... where's your
brother?"|speech
19|MICHAEL|He's inside.|speech
20||"Instantly -- Stanley's mood turns black.  He frowns angrily,
then snatches his briefcase and marches in."|stage direction
21||INT. KAUFMAN HOUSE, KITCHEN - 1957 - DAY|location
22||"Baby CAROL is crying.  Mom JANICE, 35, quickly peels
carrots, trying to get dinner made.  Stanley marches past."|stage direction
23|STANLEY|Is he in his room?|speech
24|JANICE|Of course he's in his room.|speech
25|(aggravated)|"All his ""friends"" are in there."|speech
26||Stanley glowers.  He huffs upstairs.|stage direction
27||INT. KAUFMAN HOUSE, HALLWAY - 1957 - DAY|location
28||"Stanley hurries up to Andy's shut door.  We hear little Andy
doing VOICES."|stage direction
29|"ANDY (O.S.)
(as WORRIED GIRL)"|"But professor, why are the monsters
growing so big?"|speech
30|"(now as BRITISH
PROFESSOR)"|"It's something in the jungle water.
I need to crack the secret code."|speech
31||Stanley rolls his eyes.  He opens the door...|stage direction
32||INT. KAUFMAN HOUSE, ANDY'S ROOM - 1957 - DAY|location
33||"...revealing ANDY, 8, performing for the wall.  Andy is
happy and enthusiastic... as long as he's acting."|stage direction
34|"ANDY
(as BRITISH
PROFESSOR)"|Maybe I should talk to the natives.|speech
35|(as dancing NATIVES)|"Shoom boom boo ba!  Shoom boom boo
ba --"|speech
36|STANLEY|Andy!|speech
37|"ANDY
(startled)"|Oh!|speech
