|character|text|type|character_clean|gender
0||"BOOK OF THE DEAD
""The Ultimate Experience In Grueling Terror"""|unknown||
1|By|Sam Raimi|speech|By|F
2||"10/13/79
SCENE CODING
Interior - I
Exterior - E
Day      - D
Night    - N
Twilight - T
LOCATION CODING
CAR  - Car
B    - Bridge
CAB  - Surrounding area outside cabin
W    - Woods
M.R. - Main Room
D.R. - Dining Room
K    - Kitchen
C    - Cellar
W.S. - Work Shed
L.B. - Linda's Bedroom
S.B. - Shelly's Bedroom
C.B. - Cheryl's Bedroom
B.T.R- Bathroom
EXAMPLE
12   ID - D.R.
TRANSLATION
Scene #12, Interior, Day, Dining Room
1
ED - W"|unknown||
3||"Something evil is lurking deep withing the wooded moun-
tains of Tennessee, and the camera takes its point of
view. Rising from a swampy bog, the mud slides from view
allowing it to see early morning mist hanging about the
forest. Creeping silently past trees, gliding over small
shrubs, it moves onward through the woods until a mammoth
oak rests directly in its path. The tree is uprooted by
this unseen force, and falls with a deafening crash."|stage direction||
4||"2
ED - CAR"|unknown||
5||"Near by, a stretch of highway curves along the base of
a mountain. The road winds off into oblivion beyond other
peaks. From behind view, the rumble of an engine can be
heard. It is a large logging truck headed south. Moving
away, the truck becomes smaller until finally it disap-
pears in the distance. From where the truck emerged, a
dilapidated gold 1973 Oldsmobile comes into view."|stage direction||
6||"3
ID - CAR"|unknown||
7||"Inside, five people can be seen. They are couples ASHLY
and LINDA, SCOTT and SHELLY, and CHERYL, ASHLY's sister.
Both SCOTT and SHELLY wear ""Michigan State"" T-shirts,
and are students along with the others at that univer-
sity. SCOTT is driving and SHELLY sits next to him up
front. ASHLY, LINDA and CHERYL are in back. They listen
to an old ""Baby Moses And The Thrillers"" song on the
radio, and SHELLY is slapping the dash board as if it
were a drum."|stage direction||
8||SHELLY|unknown||
9||"(Singing with the music)... Together,
forever..."|location||
10||SCOTT|unknown||
11||Ash, where are we?|location||
12||ASHLY|unknown||
13||"I'll tell ya in a second. Now we're
still on seventy-five just past the
county border..."|location||
14||"4
ED - W"|unknown||
15||"Once again, the camera takes the point of view of the
dark and brooding force which stops atop a forest ridge
to peer downward. Its view focuses upon the 1973 Olds-
mobile speeding along the narrow highway below."|stage direction||
16||"5
ID - CAR"|unknown||
17||ASHLY traces a route on the map with his finger.|stage direction||
18||ASHLY|unknown||
19||"...Which would put us...which would
put us..."|location||
20||SCOTT|unknown||
21||"Jesus Christ, just tell us already
will ya?"|location||
22||ASHLY zeroes in on the map with his finger.|stage direction||
23||ASHLY|unknown||
24||...Right...|location||
25||SCOTT is growing impatient.|stage direction||
26||ASHLY|unknown||
27||...Right...|location||
28||SCOTT|unknown||
29||Yes?|location||
30||ASHLY|unknown||
31||Here!|location||
32||"Suddenly, the radio stops, and the steering wheel jerks
from SCOTT's hand."|stage direction||
33||"6
ED - CAR"|unknown||
34||"The car screetches out of control into the opposite lane.
A large oncoming tanker truck with its horn screaming
races toward the car on a collision coarse."|stage direction||
35||"7
ID - CAR
SHELLY"|unknown||
36||Scotty, watch out!|location||
37||"8
ED - CAR"|unknown||
38||The truck races closer.|stage direction||
39||"9
ID - CAR"|unknown||
40||Their steering wheel is locked.|stage direction||
41||ASHLY|unknown||
42||Turn!|location||
43||"10
ED - CAR"|unknown||
44||"At the last possible instant, SCOTT's wheel again can
be controlled, and the car swerves sharply back into its
own lane."|stage direction||
45||"11
ED - CAR"|unknown||
46||The truck speeds harmlessly past them.|stage direction||
47||"12
ID - CAR
ASHLY"|unknown||
48||"Damn it Scott, what the hell was that?
You trying to kill us?"|location||
