|character|text|type
0||"S A V I N G   P R I V A T E   R Y A N
by Robert Roday
(Early Draft)
Typed for the Internet by:
David Pritchett screenwryter@hotmail.com
FADE IN:
CREDITS:  White lettering over a back background.  The
THUNDEROUS SOUNDS OF A MASSIVE NAVAL BARRAGE are heard.  The
power is astonishing.  It roars through the body, blows back
the hair and rattles the ears.
FADE IN:"|stage direction
1||EXT. OMAHA BEACH - NORMANDY - DAWN|location
2||"The ROAR OF NAVAL GUNS continues but now WE SEE THEM FIRING.
Huge fifteen inch guns.
SWARM OF LANDING CRAFT
Heads directly into a nightmare.  MASSIVE EXPLOSIONS from
German artillery shells and mined obstacles tear apart the
beach.  Hundreds of German machine guns, loaded with tracers,
pour out a red snowstorm of bullets."|stage direction
3|OFFSHORE|SUPERIMPOSITION:|speech
4|OMAHA BEACH, NORMANDY|June 6, 1944|speech
5|0600 HOURS|"HUNDREDS OF LANDING CRAFT Each holding
thirty men, near the beaches."|speech
6|THE CLIFFS|"At the far end of the beach, a ninety-
foot cliff.  Topped by bunkers.
Ringed by fortified machine gun nests.
A clear line-of-fire down the entire
beach."|speech
7|TEN LANDING CRAFT|"Make their way toward the base of
the cliffs.  Running a gauntlet of
explosions."|speech
8|SUPERIMPOSITION:|"THE FOLLOWING IS BASED ON A TRUE
STORY THE LEAD LANDING CRAFT Plows
through the waves."|speech
9||"THE CAMERA MOVES PAST THE FACES OF THE MEN
Boys.  Most are eighteen or nineteen years old.  Tough.
Well-trained.  Trying to block out the fury around them.
A DIRECT HIT ON A NEARBY LANDING CRAFT
A huge EXPLOSION of fuel, fire, metal and flesh.
THE LEAD LANDING CRAFT
The Motorman holds his course.  Shells EXPLODE around them.
FLAMING OIL BURNS on the water.  CANNON FIRE SMASHES into
the bow.
THE MOTORAMAN IS RIPPED TO BITS
BLOOD AND FLESH shower the men behind him.  The mate takes
the controls."|stage direction
10|A YOUNG SOLDIER|"His face covered with the remains of
the motorman.  Starts to lose it.
Begins to shudder and weep.  His
name is DeLancey."|speech
11||"THE BOYS AROUND HIM
Do their best to stare straight ahead.  But the fear infects
them.  It starts to spread."|stage direction
12|A FIGURE|"Pushes through the men.  Puts himself
in front of DeLancey."|speech
